start	end	text
0	21680	Dinge akzeptieren die man nicht erinnern kann das ist etwas wenn man das mal
21680	27240	gerafft hat dann bringt einen das richtig was und ich hatte irgendwie diese
27240	41840	Erkenntnis schon relativ früh in Bezug auf Frauen. Ich war in dem Alter ein relativ
41840	48000	fieser Chauvinist und ich war halt zum Beispiel der Meinung dass Frauen generell auf jeden fall
48000	53080	viel zu doof sind um Mathe zu machen und deswegen auch nicht logisch denken können und das war
53080	57120	sozusagen einfach gedeckt durch meine Beobachtung. Ich kannte nur ganz wenig Frauen die klarkommen
57120	65520	wenn überhaupt gar keine und ja und dann habe ich mir halt gedacht na gut wenn das so ist dann
65520	69440	würde das ja bedeuten dass wenn ich irgendwann mal eine schöne Beziehung haben will und eine
69440	74600	Frau und so ein Leben so ein spießerleben haben will dann müsste ich mich dafür massiv verstellen
74600	79840	sprich casualisierung betreiben aber das wusste ich damals nicht dass dieses wort hatte ich noch
79840	84600	nicht und quasi im wesentlichen wer ficken will muss nett sein da hatte ich keinen bock
84600	91440	drauf und dann war ich lieber so ein räudiger edge lord und halt ein elitärer pisser und mir
91440	94760	ging es damit aber ganz gut ich hatte einfach meinen frieden damit gemacht dass das nix wird
94760	104040	mit mir und normalen tussis und damals war es so im studium meine erste bude das war so eine
104040	108680	richtig räudige ranzige kammer also im prinzip so ein bisschen wie das was ihr hier sehen könnt in
108680	114560	dieser kamera in dem blickwinkel hier bloß halt richtig räudig also das kann man gar nicht
114560	119360	weiter erzählen wie das damals da war da lang überall so bierflaschen rum und so mein rekord
119360	124080	damals vom fand weg bringen waren 250 euro da könnt ihr euch klar machen wie viel bierflaschen
124080	128600	und kästen da eigentlich drin waren in der bude und es war halt super geil für party aber es war
128600	132880	für nichts besser geeignet weil da war alles richtig räudig und da hat es aber das war einfach
132880	138800	eine richtiges loch so und im wesentlichen war die wohnung so designt wie mein kanal
138800	143760	alles ist räudig hier auf dem kanal ich sehe aus wie scheiße ich habe immer den selben räudigen
143760	148880	pullover hier an der den habe ich damals vom müll oder den habe ich irgendwo gefunden da war
148880	151800	der schon so räudig wie jetzt jetzt fällt er immer weiter auseinander hier fällt jetzt schon
151800	155680	alle der ärmel ab und so und so bin ich da auch rumgelaufen und so bin ich hier auch auf dem
155680	160160	youtube kanal und das ist jetzt keine mascarade oder so das ist einfach mein zuhause pulli und ich
160160	164240	nehme die videos meistens in der nacht auf wenn ich meine gemütlichen klamotten habe und das ist
164240	170120	halt ein standardding was ich fast immer anhabe und ja so war das mit meiner bude auch mit meinen
170120	175880	parties und so und da habe ich aber meine frau kennengelernt und es war wie mit der bude und wie
175880	180560	mit dem kanal hier jemand der auf meinem kanal bleibt und sich das reinzuziehen der ist wahrscheinlich
180560	185800	eher am inhalt interessiert und nicht an der oberflächlichen sache also ich habe halt keine
185800	190960	katz ich verspreche mich ich lasse mir zeit meine videos sind teilweise viel zu lang und
190960	196120	und überhaupt ja ich offende auch meine audience ich bin mir sicher dass viele von euch schon
196120	201880	vergrault habe einfach nur weil ich ein asi bin aber so ist das halt nach ich bin da halt ehrlich
201880	205760	und ich sehe es auch nicht einen casualisierung zu betreiben weil das ist meiner meinung nach etwas
205760	209360	was man nur machen muss wenn man abhängig wird und irgendwie geld verdienen will das will ich
209360	214000	ja gar nicht deswegen bin ich einfach frei das zu machen und so war es mit man mit dem kennenlernen
214000	219240	meiner frau auch sie hat mich halt so kennengelernt wie ich bin ich bin halt ein rolldiver gewesen und
