start	end	text
0	2000	I'm not going to do that.
2000	4000	I'm not going to do that.
4000	6000	I'm not going to do that.
6000	8000	I'm not going to do that.
8000	10000	I'm not going to do that.
10000	12000	I'm not going to do that.
12000	14000	I'm not going to do that.
14000	16000	I'm not going to do that.
16000	18000	I'm not going to do that.
18000	20000	I'm not going to do that.
20000	22000	I'm not going to do that.
22000	24000	I'm going to do that.
24000	26000	I'm going to do that.
26000	28000	I'm going to do that.
28000	30000	I'm not going to do that.
30000	32000	I'm not going to...
34000	36000	I think he can't watch.
36000	38000	I think I'm going to do that.
38000	40000	I think I'm going to do that.
42000	44000	I'm not going to do that.
44000	46000	I'm not going to do that.
46000	48000	I'm not going to take care of them.
48000	50000	stuff like that, right?
50000	52000	I'm not going to do that.
52000	54000	I'm going to...
54000	58000	I'm going to try to get a little bit of an idea of what it's going to look like.
58000	60000	I'm going to try to get a little bit of an idea of what it's going to look like.
60000	62000	I'm going to try to get a little bit of an idea of what it's going to look like.
62000	64000	I'm going to try to get a little bit of an idea of what it's going to look like.
64000	66000	I'm going to try to get a little bit of an idea of what it's going to look like.
66000	68000	I'm going to try to get a little bit of an idea of what it's going to look like.
68000	70000	I'm going to try to get a little bit of an idea of what it's going to look like.
70000	72000	I'm going to try to get a little bit of an idea of what it's going to look like.
72000	74000	I'm going to try to get a little bit of an idea of what it's going to look like.
74000	76000	I'm going to try to get a little bit of an idea of what it's going to look like.
76000	78000	I'm going to try to get a little bit of an idea of what it's going to look like.
78000	80000	I'm going to try to get a little bit of an idea of what it's going to look like.
80000	82000	I'm going to try to get a little bit of an idea of what it's going to look like.
82000	84000	I'm going to try to get a little bit of an idea of what it's going to look like.
84000	86000	I'm going to try to get a little bit of an idea of what it's going to look like.
86000	88000	I'm going to try to get a little bit of an idea of what it's going to look like.
88000	90000	I'm going to try to get a little bit of an idea of what it's going to look like.
90000	92000	I'm going to try to get a little bit of an idea of what it's going to look like.
92000	94000	I'm going to try to get a little bit of an idea of what it's going to look like.
94000	96000	I'm going to try to get a little bit of an idea of what it's going to look like.
96000	98000	I'm going to try to get a little bit of an idea of what it's going to look like.
98000	100000	I'm going to try to get a little bit of an idea of what it's going to look like.
100000	102000	I'm going to try to get a little bit of an idea of what it's going to look like.
102000	104000	I'm going to try to get a little bit of an idea of what it's going to look like.
104000	106000	I'm going to try to get a little bit of an idea of what it's going to look like.
106000	108000	I'm going to try to get a little bit of an idea of what it's going to look like.
108000	110000	I'm going to try to get a little bit of an idea of what it's going to look like.
110000	112000	I'm going to try to get a little bit of an idea of what it's going to look like.
112000	114000	I'm going to try to get a little bit of an idea of what it's going to look like.
114000	116000	I'm going to try to get a little bit of an idea of what it's going to look like.
116000	118000	I'm going to try to get a little bit of an idea of what it's going to look like.
