start	end	text
0	2000	That's it.
2000	4000	That's it.
4000	6000	That's it.
6000	8000	That's it.
8000	10000	That's it.
10000	12000	That's it.
12000	14000	That's it.
14000	16000	That's it.
16000	18000	That's it.
18000	20000	That's it.
20000	22000	That's it.
22000	24000	That's it.
24000	26000	That's it.
26000	28000	That's it.
28000	30000	That's it.
30000	32000	That's it.
32000	34000	That's it.
34000	36000	That's it.
36000	38000	That's it.
38000	40000	That's it.
40000	42000	That's it.
42000	44000	That's it.
44000	46000	That's it.
46000	48000	That's it.
48000	50000	That's it.
50000	52000	That's it.
52000	54000	That's it.
54000	57000	It's a good thing that you're here with us.
57000	60000	It's a good thing that you're here with us.
60000	63000	It's a good thing that you're here with us.
63000	66000	It's a good thing that you're here with us.
66000	69000	It's a good thing that you're here with us.
69000	72000	It's a good thing that you're here with us.
72000	75000	It's a good thing that you're here with us.
75000	78000	It's a good thing that you're here with us.
78000	81000	It's a good thing that you're here with us.
81000	83000	It's a good thing that you're here with us.
83000	86000	It's a good thing that you're here with us.
86000	89000	It's a good thing that you're here with us.
89000	92000	It's a good thing that you're here with us.
92000	95000	It's a good thing that you're here with us.
95000	98000	It's a good thing that you're here with us.
98000	100000	It's a good thing that you're here with us.
100000	103000	It's a good thing that you're here with us.
103000	106000	It's a good thing that you're here with us.
106000	109000	It's a good thing that you're here with us.
109000	112000	It's a good thing that you're here with us.
112000	114000	I don't know what you're talking about.
114000	116000	I don't know what you're talking about.
116000	118000	I don't know what you're talking about.
118000	120000	I don't know what you're talking about.
120000	122000	I don't know what you're talking about.
122000	124000	I don't know what you're talking about.
124000	126000	I don't know what you're talking about.
126000	128000	I don't know what you're talking about.
128000	130000	I don't know what you're talking about.
130000	132000	I don't know what you're talking about.
132000	134000	I don't know what you're talking about.
136000	138000	I don't know what you're talking about.
138000	140000	I don't know what you're talking about.
140000	142880	I don't know what you're talking about.
142880	144880	I don't know what you're talking about.
144880	146880	I don't know what you're talking about.
146880	148880	I don't know what you're talking about.
148880	150880	I don't know what you're talking about.
152880	154880	I don't know what you're talking about.
154880	156880	I don't know what you're talking about.
160880	162880	I don't know what you're talking about.
162880	164880	I don't know what you're talking about.
166880	168880	I don't know what you're talking about.
168880	170880	I don't know what you're talking about.
170880	172880	I don't know what you're talking about.
172880	174880	I don't know what you're talking about.
174880	176880	I don't know what you're talking about.
176880	178880	I don't know what you're talking about.
178880	180880	I don't know what you're talking about.
180880	182880	I don't know what you're talking about.
182880	184880	I don't know what you're talking about.
184880	186880	I don't know what you're talking about.
186880	188880	I don't know what you're talking about.
188880	190880	I don't know what you're talking about.
192880	194880	I don't know what you're talking about.
194880	196880	I don't know what you're talking about.
196880	198880	I don't know what you're talking about.
198880	200880	I don't know what you're talking about.
200880	202900	I don't know what you're talking about.
202900	205400	I don't know what you're talking about.
205400	207400	I don't know what you're talking about.
207400	209700	I don't know what you're talking about.
209700	211700	I don't know what you're talking about.
211700	213580	I don't know what you're talking about.
213580	215740	I don't know what you're talking about.
215740	217980	I don't know what you're talking about.
219980	221480	Mufasa.
221480	223480	You can't do that.
223480	225480	You can't do that.
225480	227480	You can't do that.
227480	229480	You can't do that.
229480	231480	You can't do that.
231480	233480	You can't do that.
233480	235480	You can't do that.
235480	237480	You can't do that.
237480	239480	You can't do that.
239480	241480	You can't do that.
241480	243480	You can't do that.
243480	245480	You can't do that.
245480	247480	You can't do that.
247480	249480	You can't do that.
249480	251480	You can't do that.
251480	253480	You can't do that.
253480	255480	You can't do that.
255480	257480	You can't do that.
257480	259480	You can't do that.
259480	261480	You can't do that.
261480	263480	You can't do that.
263480	265480	You can't do that.
265480	267480	You can't do that.
267480	269480	You can't do that.
271480	273480	You can't do that.
273480	275480	You can't do that.
275480	277480	You can't do that.
277480	279080	You can't do that.
279080	281000	You can't do that.
283480	285480	You can't do that.
287480	289480	You can't do that.
289480	291480	You can't do that.
293480	295480	You can't do that.
295480	297480	You can't do that.
299480	301480	You can't do that.
301480	303480	You can't do that.
305480	335480	I don't know if you can hear me, but I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can
335480	341160	't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you,
341160	347820	I can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't
347820	353160	hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear you, I
353160	358900	can't hear you, I can't hear you, I can't hear you, I can't hear you, I can't hear
358900	360900	I don't know what you're talking about.
360900	362900	I don't know what you're talking about.
362900	364900	I don't know what you're talking about.
364900	366900	I don't know what you're talking about.
366900	368900	I don't know what you're talking about.
368900	370900	I don't know what you're talking about.
370900	372900	I don't know what you're talking about.
372900	374900	I don't know what you're talking about.
374900	376900	I don't know what you're talking about.
376900	378900	I don't know what you're talking about.
380900	382900	I don't know what you're talking about.
382900	384900	I don't know what you're talking about.
384900	386900	I don't know what you're talking about.
386900	388900	I don't know what you're talking about.
388900	390900	I don't know what you're talking about.
390900	392900	I don't know what you're talking about.
392900	394900	I don't know what you're talking about.
394900	396900	I don't know what you're talking about.
396900	398900	I don't know what you're talking about.
398900	400900	I don't know what you're talking about.
400900	402900	I don't know what you're talking about.
402900	404900	I don't know what you're talking about.
404900	406900	I don't know what you're talking about.
406900	408900	I don't know what you're talking about.
408900	410900	I don't know what you're talking about.
410900	412900	I don't know what you're talking about.
412900	415060	I don't know what you're talking about.
415060	420060	I'm going to try to get a little bit of a better understanding of what's going on here.
420060	423060	I'm going to try to get a little bit of a better understanding of what's going on here.
423060	425060	I'm going to try to get a little bit of a better understanding of what's going on here.
425060	427060	I'm going to try to get a little bit of a better understanding of what's going on here.
427060	429060	I'm going to try to get a little bit of a better understanding of what's going on here.
429060	431060	I'm going to try to get a little bit of a better understanding of what's going on here.
431060	433060	I'm going to try to get a little bit of a better understanding of what's going on here.
433060	435060	I'm going to try to get a little bit of a better understanding of what's going on here.
435060	437060	I'm going to try to get a little bit of a better understanding of what's going on here.
437060	439060	I'm going to try to get a little bit of a better understanding of what's going on here.
439060	441060	I'm going to try to get a little bit of a better understanding of what's going on here.
441060	443060	I'm going to try to get a little bit of a better understanding of what's going on here.
443060	445060	I'm going to try to get a little bit of a better understanding of what's going on here.
445060	447060	I'm going to try to get a little bit of a better understanding of what's going on here.
447060	449060	I'm going to try to get a little bit of a better understanding of what's going on here.
449060	451060	I'm going to try to get a little bit of a better understanding of what's going on here.
451060	453060	I'm going to try to get a little bit of a better understanding of what's going on here.
453060	455060	I'm going to try to get a little bit of a better understanding of what's going on here.
455060	457060	I'm going to try to get a little bit of a better understanding of what's going on here.
457060	459060	I'm going to try to get a little bit of a better understanding of what's going on here.
459060	461060	I'm going to try to get a little bit of a better understanding of what's going on here.
461060	463060	I'm going to try to get a little bit of a better understanding of what's going on here.
463060	465060	I'm going to try to get a little bit of a better understanding of what's going on here.
465060	467060	I'm going to try to get a little bit of a better understanding of what's going on here.
467060	469060	I'm going to try to get a little bit of a better understanding of what's going on here.
469060	471060	I'm going to try to get a little bit of a better understanding of what's going on here.
471060	473060	I'm going to try to get a little bit of a better understanding of what's going on here.
473060	475060	I'm going to try to get a little bit of a better understanding of what's going on here.
475060	477060	I'm going to try to get a little bit of a better understanding of what's going on here.
477060	479060	I'm going to try to get a little bit of a better understanding of what's going on here.
479060	481060	I'm going to try to get a little bit of a better understanding of what's going on here.
481060	483060	I'm going to try to get a little bit of a better understanding of what's going on here.
483060	485060	I'm going to try to get a little bit of a better understanding of what's going on here.
485060	487060	I'm going to try to get a little bit of a better understanding of what's going on here.
487060	489060	I'm going to try to get a little bit of a better understanding of what's going on here.
489060	491060	I'm going to try to get a little bit of a better understanding of what's going on here.
491060	493060	I'm going to try to get a little bit of a better understanding of what's going on here.
493060	495060	I'm going to try to get a little bit of a better understanding of what's going on here.
495060	497060	I'm going to try to get a little bit of a better understanding of what's going on here.
497060	499060	I'm going to try to get a little bit of a better understanding of what's going on here.
499060	501060	I'm going to try to get a little bit of a better understanding of what's going on here.
501060	503060	I'm going to try to get a little bit of a better understanding of what's going on here.
503060	505060	I'm going to try to get a little bit of a better understanding of what's going on here.
505060	507060	I'm going to try to get a little bit of a better understanding of what's going on here.
507060	509060	I'm going to try to get a little bit of a better understanding of what's going on here.
509060	511060	I'm going to try to get a little bit of a better understanding of what's going on here.
511060	513060	I'm going to try to get a little bit of a better understanding of what's going on here.
513060	515060	I'm going to try to get a little bit of a better understanding of what's going on here.
515060	517060	I'm going to try to get a little bit of a better understanding of what's going on here.
517060	519060	I'm going to try to get a little bit of a better understanding of what's going on here.
519060	521060	I'm going to try to get a little bit of a better understanding of what's going on here.
521060	523060	I'm going to try to get a little bit of a better understanding of what's going on here.
523060	525060	I'm going to try to get a little bit of a better understanding of what's going on here.
525060	527060	I'm going to try to get a little bit of a better understanding of what's going on here.
527060	529060	I'm going to try to get a little bit of a better understanding of what's going on here.
529060	531060	I'm going to try to get a little bit of a better understanding of what's going on here.
531060	533060	I'm going to try to get a little bit of a better understanding of what's going on here.
533060	535060	I'm going to try to get a little bit of a better understanding of what's going on here.
535060	537060	I'm going to try to get a little bit of a better understanding of what's going on here.
537060	539060	I'm going to try to get a little bit of a better understanding of what's going on here.
539060	541060	I'm going to try to get a little bit of a better understanding of what's going on here.
541060	543060	I'm going to try to get a little bit of a better understanding of what's going on here.
543060	545060	I'm going to try to get a little bit of a better understanding of what's going on here.
545060	547060	I'm going to try to get a little bit of a better understanding of what's going on here.
547060	549060	I'm going to try to get a little bit of a better understanding of what's going on here.
549060	551060	I'm going to try to get a little bit of a better understanding of what's going on here.
551060	553060	I'm going to try to get a little bit of a better understanding of what's going on here.
553060	555060	I'm going to try to get a little bit of a better understanding of what's going on here.
555060	557060	I'm going to try to get a little bit of a better understanding of what's going on here.
557060	559060	I'm going to try to get a little bit of a better understanding of what's going on here.
559060	561060	I'm going to try to get a little bit of a better understanding of what's going on here.
561060	563060	I'm going to try to get a little bit of a better understanding of what's going on here.
563060	565060	I'm going to try to get a little bit of a better understanding of what's going on here.
565060	567060	I'm going to try to get a little bit of a better understanding of what's going on here.
567060	569060	I'm going to try to get a little bit of a better understanding of what's going on here.
569060	571060	I'm going to try to get a little bit of a better understanding of what's going on here.
571060	573060	I'm going to try to get a little bit of a better understanding of what's going on here.
573060	575060	I'm going to try to get a little bit of a better understanding of what's going on here.
575060	577060	I'm going to try to get a little bit of a better understanding of what's going on here.
577060	579060	I'm going to try to get a little bit of a better understanding of what's going on here.
579060	581060	I'm going to try to get a little bit of a better understanding of what's going on here.
581060	583060	I'm going to try to get a little bit of a better understanding of what's going on here.
583060	585060	I'm going to try to get a little bit of a better understanding of what's going on here.
585060	587060	I'm going to try to get a little bit of a better understanding of what's going on here.
587060	589060	I'm going to try to get a little bit of a better understanding of what's going on here.
589060	591060	I'm going to try to get a little bit of a better understanding of what's going on here.
591060	593060	I'm going to try to get a little bit of a better understanding of what's going on here.
593060	595060	I'm going to try to get a little bit of a better understanding of what's going on here.
595060	597060	I'm going to try to get a little bit of a better understanding of what's going on here.
597060	599060	I'm going to try to get a little bit of a better understanding of what's going on here.
599060	601060	I'm going to try to get a little bit of a better understanding of what's going on here.
601060	603060	I'm going to try to get a little bit of a better understanding of what's going on here.
603060	605060	I'm going to try to get a little bit of a better understanding of what's going on here.
605060	607060	I'm going to try to get a little bit of a better understanding of what's going on here.
607060	609060	I'm going to try to get a little bit of a better understanding of what's going on here.
609060	611060	I'm going to try to get a little bit of a better understanding of what's going on here.
611060	613060	I'm going to try to get a little bit of a better understanding of what's going on here.
613060	615060	I'm going to try to get a little bit of a better understanding of what's going on here.
615060	617060	I'm going to try to get a little bit of a better understanding of what's going on here.
617060	619060	I'm going to try to get a little bit of a better understanding of what's going on here.
619060	621060	I'm going to try to get a little bit of a better understanding of what's going on here.
621060	623060	I'm going to try to get a little bit of a better understanding of what's going on here.
623060	625060	I'm going to try to get a little bit of a better understanding of what's going on here.
625060	627060	I'm going to try to get a little bit of a better understanding of what's going on here.
627060	629060	I'm going to try to get a little bit of a better understanding of what's going on here.
629060	631060	I'm going to try to get a little bit of a better understanding of what's going on here.
631060	633060	I'm going to try to get a little bit of a better understanding of what's going on here.
633060	635060	I'm going to try to get a little bit of a better understanding of what's going on here.
635060	637060	I'm going to try to get a little bit of a better understanding of what's going on here.
637060	639060	I'm going to try to get a little bit of a better understanding of what's going on here.
639060	641060	I'm going to try to get a little bit of a better understanding of what's going on here.
641060	643060	I'm going to try to get a little bit of a better understanding of what's going on here.
643060	645060	I'm going to try to get a little bit of a better understanding of what's going on here.
645060	647060	I'm going to try to get a little bit of a better understanding of what's going on here.
647060	649060	I'm going to try to get a little bit of a better understanding of what's going on here.
649060	651060	I'm going to try to get a little bit of a better understanding of what's going on here.
651060	653060	I'm going to try to get a little bit of a better understanding of what's going on here.
653060	655060	I'm going to try to get a little bit of a better understanding of what's going on here.
655060	657060	I'm going to try to get a little bit of a better understanding of what's going on here.
657060	659060	I'm going to try to get a little bit of a better understanding of what's going on here.
659060	661060	I'm going to try to get a little bit of a better understanding of what's going on here.
661060	663060	I'm going to try to get a little bit of a better understanding of what's going on here.
663060	665060	I'm going to try to get a little bit of a better understanding of what's going on here.
665060	667060	I'm going to try to get a little bit of a better understanding of what's going on here.
667060	669060	I'm going to try to get a little bit of a better understanding of what's going on here.
669060	671060	I'm going to try to get a little bit of a better understanding of what's going on here.
671060	673060	I'm going to try to get a little bit of a better understanding of what's going on here.
673060	675060	I'm going to try to get a little bit of a better understanding of what's going on here.
675060	677060	I'm going to try to get a little bit of a better understanding of what's going on here.
677060	679060	I'm going to try to get a little bit of a better understanding of what's going on here.
679060	681060	I'm going to try to get a little bit of a better understanding of what's going on here.
681060	683060	I'm going to try to get a little bit of a better understanding of what's going on here.
683060	685060	I'm going to try to get a little bit of a better understanding of what's going on here.
685060	687060	I'm going to try to get a little bit of a better understanding of what's going on here.
687060	689060	I'm going to try to get a little bit of a better understanding of what's going on here.
689060	691060	I'm going to try to get a little bit of a better understanding of what's going on here.
691060	693060	I'm going to try to get a little bit of a better understanding of what's going on here.
693060	695060	I'm going to try to get a little bit of a better understanding of what's going on here.
695060	697060	I'm going to try to get a little bit of a better understanding of what's going on here.
697060	699060	I'm going to try to get a little bit of a better understanding of what's going on here.
699060	701060	I'm going to try to get a little bit of a better understanding of what's going on here.
701060	703060	I'm going to try to get a little bit of a better understanding of what's going on here.
703060	705060	I'm going to try to get a little bit of a better understanding of what's going on here.
705060	707060	I'm going to try to get a little bit of a better understanding of what's going on here.
707060	709060	I'm going to try to get a little bit of a better understanding of what's going on here.
709060	711060	I'm going to try to get a little bit of a better understanding of what's going on here.
711060	713060	I'm going to try to get a little bit of a better understanding of what's going on here.
713060	715060	I'm going to try to get a little bit of a better understanding of what's going on here.
715060	717060	I'm going to try to get a little bit of a better understanding of what's going on here.
717060	719060	I'm going to try to get a little bit of a better understanding of what's going on here.
719060	721060	I'm going to try to get a little bit of a better understanding of what's going on here.
721060	723060	I'm going to try to get a little bit of a better understanding of what's going on here.
723060	725060	I'm going to try to get a little bit of a better understanding of what's going on here.
725060	727060	I'm going to try to get a little bit of a better understanding of what's going on here.
727060	729060	I'm going to try to get a little bit of a better understanding of what's going on here.
729060	731060	I'm going to try to get a little bit of a better understanding of what's going on here.
731060	733060	I'm going to try to get a little bit of a better understanding of what's going on here.
733060	735060	I'm going to try to get a little bit of a better understanding of what's going on here.
735060	737060	I'm going to try to get a little bit of a better understanding of what's going on here.
737060	739060	I'm going to try to get a little bit of a better understanding of what's going on here.
739060	741060	I'm going to try to get a little bit of a better understanding of what's going on here.
741060	743060	I'm going to try to get a little bit of a better understanding of what's going on here.
743060	745060	I'm going to try to get a little bit of a better understanding of what's going on here.
745060	747060	I'm going to try to get a little bit of a better understanding of what's going on here.
747060	749060	I'm going to try to get a little bit of a better understanding of what's going on here.
749060	751060	I'm going to try to get a little bit of a better understanding of what's going on here.
751060	753060	I'm going to try to get a little bit of a better understanding of what's going on here.
753060	755060	I'm going to try to get a little bit of a better understanding of what's going on here.
755060	757060	I'm going to try to get a little bit of a better understanding of what's going on here.
757060	759060	I'm going to try to get a little bit of a better understanding of what's going on here.
759060	761060	I'm going to try to get a little bit of a better understanding of what's going on here.
761060	763060	I'm going to try to get a little bit of a better understanding of what's going on here.
763060	765060	I'm going to try to get a little bit of a better understanding of what's going on here.
765060	767060	I'm going to try to get a little bit of a better understanding of what's going on here.
767060	769060	I'm going to try to get a little bit of a better understanding of what's going on here.
769060	771060	I'm going to try to get a little bit of a better understanding of what's going on here.
771060	773060	I'm going to try to get a little bit of a better understanding of what's going on here.
773060	775060	I'm going to try to get a little bit of a better understanding of what's going on here.
775060	777060	I'm going to try to get a little bit of a better understanding of what's going on here.
777060	779060	I'm going to try to get a little bit of a better understanding of what's going on here.
779060	781060	I'm going to try to get a little bit of a better understanding of what's going on here.
781060	783060	I'm going to try to get a little bit of a better understanding of what's going on here.
783060	785060	I'm going to try to get a little bit of a better understanding of what's going on here.
785060	787060	I'm going to try to get a little bit of a better understanding of what's going on here.
787060	789060	I'm going to try to get a little bit of a better understanding of what's going on here.
789060	791060	I'm going to try to get a little bit of a better understanding of what's going on here.
791060	793060	I'm going to try to get a little bit of a better understanding of what's going on here.
793060	795060	I'm going to try to get a little bit of a better understanding of what's going on here.
795060	797060	I'm going to try to get a little bit of a better understanding of what's going on here.
