start	end	text
0	4000	I don't know what you're talking about, but I don't know what you're talking about.
4000	6000	I don't know what you're talking about.
6000	8000	I don't know what you're talking about.
8000	10000	I don't know what you're talking about.
10000	12000	I don't know what you're talking about.
12000	14000	I don't know what you're talking about.
14000	16000	I don't know what you're talking about.
16000	18000	I don't know what you're talking about.
18000	20000	I don't know what you're talking about.
20000	22000	I don't know what you're talking about.
22000	24000	I don't know what you're talking about.
24000	26000	I don't know what you're talking about.
26000	28000	I don't know what you're talking about.
28000	30000	I don't know what you're talking about.
30000	32000	I don't know what you're talking about.
32000	34000	I don't know what you're talking about.
34000	36000	I don't know what you're talking about.
36000	38000	I don't know what you're talking about.
38000	40000	I don't know what you're talking about.
42000	44000	I don't know what you're talking about.
44000	46000	I don't know what you're talking about.
46000	48000	I don't know what you're talking about.
48000	50000	I don't know what you're talking about.
50000	52000	I don't know what you're talking about.
52000	54000	I don't know what you're talking about.
54000	56000	I don't know what you're talking about.
56000	58000	I don't know what you're talking about.
58000	60000	I don't know what you're talking about.
60000	62000	I don't know what you're talking about.
62000	64000	I don't know what you're talking about.
64000	66000	I don't know what you're talking about.
66000	68000	I don't know what you're talking about.
68000	70000	I don't know what you're talking about.
70000	72000	I don't know what you're talking about.
72000	74000	I don't know what you're talking about.
74000	76000	I don't know what you're talking about.
76000	78000	I don't know what you're talking about.
78000	80000	I don't know what you're talking about.
80000	82000	I don't know what you're talking about.
82000	92000	If you want to see more videos like this, please subscribe to my channel and click the bell icon to get notified when I upload a new video.
92000	98000	Thank you very much for watching this video.
112000	122000	Thank you very much for watching this video.
142000	152000	Thank you very much for watching this video.
172000	182000	Thank you for watching this video.
202000	212000	Thank you for watching this video.
232000	242000	Thank you for watching this video.
262000	272000	Thank you very much for watching this video.
292000	302000	Thank you for watching this video.
322000	332000	Thank you for watching this video.
352000	362000	Thank you for watching this video.
382000	392000	Thank you for watching this video.
412000	422000	Thank you for watching this video.
442000	452000	Thank you for watching this video.
472000	482000	Thank you for watching this video.
502000	512000	Thank you for watching this video.
532000	542000	Thank you for watching this video.
562000	572000	Thank you for watching this video.
592000	602000	Thank you for watching this video.
622000	632000	Thank you for watching this video.
652000	662000	Thank you for watching this video.
682000	692000	Thank you for watching this video.
712000	722000	Thank you for watching this video.
742000	752000	Thank you for watching this video.
772000	782000	Thank you for watching this video.
802000	812000	Thank you for watching this video.
832000	842000	Thank you for watching this video.
862000	872000	Thank you for watching this video.
892000	902000	Thank you for watching this video.
922000	932000	Thank you for watching this video.
952000	962000	Thank you for watching this video.
982000	992000	Thank you for watching this video.
1012000	1022000	Thank you for watching this video.
1042000	1052000	Thank you for watching this video.
1072000	1082000	Thank you for watching this video.
1102000	1112000	Thank you for watching this video.
1132000	1142000	Thank you for watching this video.
1162000	1172000	Thank you for watching this video.
1192000	1202000	Thank you for watching this video.
1222000	1232000	Thank you for watching this video.
1252000	1262000	Thank you for watching this video.
1282000	1292000	Thank you for watching this video.
1312000	1322000	Thank you for watching this video.
1342000	1352000	Thank you for watching this video.
1372000	1382000	Thank you for watching this video.
1402000	1412000	Thank you for watching this video.
1432000	1442000	Thank you for watching this video.
1462000	1472000	Thank you for watching this video.
1492000	1502000	Thank you for watching this video.
1522000	1532000	Thank you for watching this video.
1552000	1562000	Thank you for watching this video.
1582000	1592000	Thank you for watching this video.
