start	end	text
0	3000	I don't know what you're talking about, but I don't know what you're talking about.
3000	5000	I don't know what you're talking about.
5000	7000	I don't know what you're talking about.
7000	9000	I don't know what you're talking about.
9000	11000	I don't know what you're talking about.
11000	13000	I don't know what you're talking about.
13000	15000	I don't know what you're talking about.
15000	17000	I don't know what you're talking about.
17000	19000	I don't know what you're talking about.
19000	21000	I don't know what you're talking about.
21000	23000	I don't know what you're talking about.
23000	25000	I don't know what you're talking about.
25000	27000	I don't know what you're talking about.
27000	29000	I don't know what you're talking about.
29000	31000	I don't know what you're talking about.
33000	35000	I don't know what you're talking about.
35000	37000	I don't know what you're talking about.
37000	39000	I don't know what you're talking about.
39000	41000	I don't know what you're talking about.
41000	43000	I don't know what you're talking about.
43000	45000	I don't know what you're talking about.
45480	47480	I don't know what you're talking about.
47480	49480	I don't know what you're talking about.
51220	53220	I don't know what you're talking about.
54020	56020	I don't know what you're talking about.
56740	58840	I don't know what you're talking about.
59000	89000	And two, three, four, five, six, seven, eight, nine, ten, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 42, 43, 44, 45, 44, 45, 46, 47, 48, 48, 49, 50, 50, 51, 52, 53, 52, 53, 53, 54, 55, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55,
89000	93200	55, 55, 55, 55, 55, 55, 55, 55,
93320	95300	55, 55, 55, 55.
101900	102940	I'm coming with them,
103360	105400	and I have the political backing.
105760	106320	Yeah.
107520	108260	Okay.
109600	110420	We'll just put them back on.
110840	111740	It's just work
112020	113960	and I believe that
113960	116000	there is growing
116000	117060	work in everything.
119000	149000	So, it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this
149000	179000	and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's
179000	209000	like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and
209000	239000	then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like
239000	269000	this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then
269000	299000	it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this
299000	329000	and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's
329000	359000	like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and
359000	389000	then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like
389000	419000	this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then
419000	449000	it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this
449000	479000	and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's
479000	509000	like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and then it's like this, and
