start	end	text
0	1000	It's the same thing.
1000	2000	It's the same thing.
2000	3000	It's the same thing.
3000	4000	It's the same thing.
4000	5000	It's the same thing.
5000	6000	It's the same thing.
6000	7000	It's the same thing.
7000	8000	It's the same thing.
8000	9000	It's the same thing.
9000	10000	It's the same thing.
10000	11000	It's the same thing.
11000	12000	It's the same thing.
12000	13000	It's the same thing.
13000	14000	It's the same thing.
14000	15000	It's the same thing.
15000	16000	It's the same thing.
16000	17000	It's the same thing.
17000	18000	It's the same thing.
18000	19000	It's the same thing.
19000	20000	It's the same thing.
20000	21000	It's the same thing.
21000	22000	It's the same thing.
22000	23000	It's the same thing.
23000	24000	It's the same thing.
24000	25000	It's the same thing.
25000	26000	It's the same thing.
26000	27000	It's the same thing.
27000	28000	It's the same thing.
28000	29000	It's the same thing.
29000	30000	It's the same thing.
30000	31000	It's the same thing.
31000	32000	It's the same thing.
32000	33000	It's the same thing.
33000	34000	It's the same thing.
34000	35000	It's the same thing.
35000	36000	It's the same thing.
36000	37000	It's the same thing.
37000	38000	It's the same thing.
38000	39000	It's the same thing.
39000	40000	It's the same thing.
40000	41000	It's the same thing.
41000	42000	It's the same thing.
42000	43000	It's the same thing.
43000	44000	It's the same thing.
44000	45000	It's the same thing.
45000	46000	It's the same thing.
46000	47000	It's the same thing.
47000	48000	It's the same thing.
48000	49000	It's the same thing.
49000	50000	It's the same thing.
50000	51000	It's the same thing.
51000	52000	It's the same thing.
52000	53000	It's the same thing.
53000	54000	It's the same thing.
54000	55000	It's the same thing.
55000	56000	It's the same thing.
56000	57000	It's the same thing.
57000	58000	It's the same thing.
58000	59000	It's the same thing.
59000	60000	It's the same thing.
60000	61000	It's the same thing.
61000	62000	It's the same thing.
62000	63000	It's the same thing.
63000	64000	It's the same thing.
64000	65000	It's the same thing.
65000	66000	It's the same thing.
66000	67000	It's the same thing.
67000	68000	It's the same thing.
68000	69000	It's the same thing.
69000	70000	It's the same thing.
70000	71000	It's the same thing.
71000	72000	It's the same thing.
72000	73000	It's the same thing.
73000	74000	It's the same thing.
74000	75000	It's the same thing.
75000	76000	It's the same thing.
76000	77000	It's the same thing.
77000	78000	It's the same thing.
78000	79000	It's the same thing.
79000	80000	It's the same thing.
80000	81000	It's the same thing.
81000	82000	It's the same thing.
82000	83000	It's the same thing.
83000	84000	It's the same thing.
84000	85000	It's the same thing.
85000	86000	It's the same thing.
86000	87000	It's the same thing.
87000	88000	It's the same thing.
88000	89000	It's the same thing.
89000	90000	It's the same thing.
90000	91000	It's the same thing.
91000	92000	It's the same thing.
92000	93000	It's the same thing.
93000	94000	It's the same thing.
94000	95000	It's the same thing.
95000	96000	It's the same thing.
96000	97000	It's the same thing.
97000	98000	It's the same thing.
98000	99000	It's the same thing.
99000	100000	It's the same thing.
100000	101000	It's the same thing.
101000	102000	It's the same thing.
102000	103000	It's the same thing.
103000	104000	It's the same thing.
104000	105000	It's the same thing.
105000	106000	It's the same thing.
106000	107000	It's the same thing.
107000	108000	It's the same thing.
108000	109000	It's the same thing.
109000	110000	It's the same thing.
110000	111000	It's the same thing.
111000	112000	It's the same thing.
112000	113000	It's the same thing.
113000	114000	It's the same thing.
114000	115000	It's the same thing.
115000	116000	It's the same thing.
116000	117000	It's the same thing.
117000	118000	It's the same thing.
118000	119000	It's the same thing.
119000	120000	It's the same thing.
120000	121000	It's the same thing.
121000	122000	It's the same thing.
122000	123000	It's the same thing.
123000	124000	It's the same thing.
124000	125000	It's the same thing.
125000	126000	It's the same thing.
126000	127000	It's the same thing.
127000	128000	It's the same thing.
128000	129000	It's the same thing.
129000	130000	It's the same thing.
130000	131000	It's the same thing.
131000	132000	It's the same thing.
132000	133000	It's the same thing.
133000	134000	It's the same thing.
134000	135000	It's the same thing.
135000	136000	It's the same thing.
136000	137000	It's the same thing.
137000	138000	It's the same thing.
138000	139000	It's the same thing.
139000	140000	It's the same thing.
140000	141000	It's the same thing.
141000	142000	It's the same thing.
142000	143000	It's the same thing.
143000	144000	It's the same thing.
144000	145000	It's the same thing.
145000	146000	It's the same thing.
146000	147000	It's the same thing.
147000	148000	It's the same thing.
148000	149000	It's the same thing.
149000	150000	It's the same thing.
150000	151000	It's the same thing.
151000	152000	It's the same thing.
152000	153000	It's the same thing.
153000	154000	It's the same thing.
154000	155000	It's the same thing.
155000	156000	It's the same thing.
156000	157000	It's the same thing.
157000	158000	It's the same thing.
158000	159000	It's the same thing.
159000	160000	It's the same thing.
160000	161000	It's the same thing.
161000	162000	It's the same thing.
162000	163000	It's the same thing.
163000	164000	It's the same thing.
164000	165000	It's the same thing.
165000	166000	It's the same thing.
166000	167000	It's the same thing.
167000	168000	It's the same thing.
168000	169000	It's the same thing.
169000	170000	It's the same thing.
170000	171000	It's the same thing.
171000	172000	It's the same thing.
172000	173000	It's the same thing.
173000	174000	It's the same thing.
174000	175000	It's the same thing.
175000	176000	It's the same thing.
176000	177000	It's the same thing.
177000	178000	It's the same thing.
178000	179000	It's the same thing.
179000	180000	It's the same thing.
180000	181000	It's the same thing.
181000	182000	It's the same thing.
182000	183000	It's the same thing.
183000	184000	It's the same thing.
184000	185000	It's the same thing.
185000	186000	It's the same thing.
186000	187000	It's the same thing.
187000	188000	It's the same thing.
188000	189000	It's the same thing.
189000	190000	It's the same thing.
190000	191000	It's the same thing.
191000	192000	It's the same thing.
192000	193000	It's the same thing.
