start	end	text
0	2000	It's a good idea to do it like this.
2000	4000	It's a good idea to do it like this.
4000	6000	It's a good idea to do it like this.
6000	8000	It's a good idea to do it like this.
8000	10000	It's a good idea to do it like this.
10000	12000	It's a good idea to do it like this.
12000	14000	It's a good idea to do it like this.
14000	16000	It's a good idea to do it like this.
16000	18000	It's a good idea to do it like this.
20000	22000	It's a good idea to do it like this.
22000	24000	It's a good idea to do it like this.
24000	26000	It's a good idea to do it like this.
26000	28000	It's a good idea to do it like this.
28000	30000	It's a good idea to do it like this.
30000	32000	It's a good idea to do it like this.
32000	34000	It's a good idea to do it like this.
34000	36000	It's a good idea to do it like this.
36000	38000	It's a good idea to do it like this.
38000	40000	It's a good idea to do it like this.
40000	42000	It's a good idea to do it like this.
42000	44000	It's a good idea to do it like this.
44000	46000	It's a good idea to do it like this.
46000	48000	It's a good idea to do it like this.
48000	50000	It's a good idea to do it like this.
50020	52020	It's a good idea to do it like this.
52040	54040	It's a good idea to do it like this.
54060	56060	It's a good idea to do it like this.
56060	57480	It's a good idea to do it like this.
57480	61480	I don't know what you're talking about, but I don't know what you're talking about.
61480	65480	I don't know what you're talking about, but I don't know what you're talking about.
65480	69480	I don't know what you're talking about, but I don't know what you're talking about.
69480	73480	I don't know what you're talking about, but I don't know what you're talking about.
73480	77480	I don't know what you're talking about, but I don't know what you're talking about.
77480	81480	I don't know what you're talking about, but I don't know what you're talking about.
81480	85480	I don't know what you're talking about.
85480	89480	I don't know what you're talking about, but I don't know what you're talking about.
89480	93480	I don't know what you're talking about, but I don't know what you're talking about.
93480	97480	I don't know what you're talking about, but I don't know what you're talking about.
97480	101480	I don't know what you're talking about, but I don't know what you're talking about.
101480	105480	I don't know what you're talking about, but I don't know what you're talking about.
105480	109480	I don't know what you're talking about, but I don't know what you're talking about.
109480	113480	I don't know what you're talking about.
113480	117480	I don't know what you're talking about, but I don't know what you're talking about.
117480	121480	I don't know what you're talking about, but I don't know what you're talking about.
121480	125480	I don't know what you're talking about, but I don't know what you're talking about.
125480	129480	I don't know what you're talking about, but I don't know what you're talking about.
129480	133480	I don't know what you're talking about, but I don't know what you're talking about.
133480	137480	I don't know what you're talking about, but I don't know what you're talking about.
137480	141480	I don't know what you're talking about.
141480	145480	I don't know what you're talking about, but I don't know what you're talking about.
145480	149480	I don't know what you're talking about, but I don't know what you're talking about.
149480	153480	I don't know what you're talking about, but I don't know what you're talking about.
153480	157480	I don't know what you're talking about, but I don't know what you're talking about.
157480	161480	I don't know what you're talking about, but I don't know what you're talking about.
161480	165480	I don't know what you're talking about, but I don't know what you're talking about.
165480	169480	I don't know what you're talking about.
169480	173480	I don't know what you're talking about, but I don't know what you're talking about.
173480	177480	I don't know what you're talking about, but I don't know what you're talking about.
177480	181480	I don't know what you're talking about, but I don't know what you're talking about.
181480	185480	I don't know what you're talking about, but I don't know what you're talking about.
185480	189480	I don't know what you're talking about, but I don't know what you're talking about.
189480	193480	I don't know what you're talking about, but I don't know what you're talking about.
193480	197480	I don't know what you're talking about.
197480	201480	I don't know what you're talking about, but I don't know what you're talking about.
201480	205480	I don't know what you're talking about, but I don't know what you're talking about.
205480	209480	I don't know what you're talking about, but I don't know what you're talking about.
209480	213480	I don't know what you're talking about, but I don't know what you're talking about.
213480	217480	I don't know what you're talking about, but I don't know what you're talking about.
217480	221480	I don't know what you're talking about, but I don't know what you're talking about.
221480	225480	I don't know what you're talking about.
225480	229480	I don't know what you're talking about, but I don't know what you're talking about.
229480	233480	I don't know what you're talking about.
233480	237480	I don't know what you're talking about, but I don't know what you're talking about.
237480	241480	I don't know what you're talking about, but I don't know what you're talking about.
241480	245480	I don't know what you're talking about, but I don't know what you're talking about.
245480	249480	I don't know what you're talking about, but I don't know what you're talking about.
249480	253480	I don't know what you're talking about, but I don't know what you're talking about.
253480	257480	I don't know what you're talking about, but I don't know what you're talking about.
257480	261480	I don't know what you're talking about, but I don't know what you're talking about.
261480	265480	I don't know what you're talking about, but I don't know what you're talking about.
265480	269480	I don't know what you're talking about, but I don't know what you're talking about.
269480	273480	I don't know what you're talking about, but I don't know what you're talking about.
273480	277480	I don't know what you're talking about, but I don't know what you're talking about.
277480	281480	I don't know what you're talking about.
281480	285480	I don't know what you're talking about, but I don't know what you're talking about.
285480	289480	I don't know what you're talking about, but I don't know what you're talking about.
289480	293480	I don't know what you're talking about, but I don't know what you're talking about.
293480	297480	I don't know what you're talking about, but I don't know what you're talking about.
297480	301480	I don't know what you're talking about, but I don't know what you're talking about.
301480	305480	I don't know what you're talking about, but I don't know what you're talking about.
305480	309480	I don't know what you're talking about.
309480	313480	I don't know what you're talking about, but I don't know what you're talking about.
313480	317480	I don't know what you're talking about, but I don't know what you're talking about.
317480	321480	I don't know what you're talking about, but I don't know what you're talking about.
321480	325480	I don't know what you're talking about, but I don't know what you're talking about.
325480	329480	I don't know what you're talking about, but I don't know what you're talking about.
329480	333480	I don't know what you're talking about, but I don't know what you're talking about.
333480	337480	I don't know what you're talking about.
337480	341480	I don't know what you're talking about, but I don't know what you're talking about.
341480	345480	I don't know what you're talking about, but I don't know what you're talking about.
345480	349480	I don't know what you're talking about, but I don't know what you're talking about.
349480	353480	I don't know what you're talking about, but I don't know what you're talking about.
353480	357480	I don't know what you're talking about, but I don't know what you're talking about.
357480	361480	I don't know what you're talking about, but I don't know what you're talking about.
361480	365480	I don't know what you're talking about.
365480	369480	I don't know what you're talking about, but I don't know what you're talking about.
369480	394480	I don't know what you're talking about, but I don't know what you're talking about.
394480	401480	I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry.
424480	443480	I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry.
454480	459480	Thank you for watching!
