start	end	text
0	22020	So, es ist ein kurzes Video, ich habe gerade einen interessanten Beitrag gelesen, den verlinke
22020	23020	ich auch.
23180	32380	Es gibt so einen Typen in Island, so ein Nerd, der hat für das FBI gespitzelt bei Wikileaks
32380	40060	vor einer halben Ewigkeit und das FBI ist dann eben damals herangegangen einfach weil
40060	45500	er hat Sex mit Minderjährigen gehabt und so ein Scheiß und war auch sonst ein ganz schön
45500	50420	übler Idiot und der wurde halt verurteilt und dann hat das FBI gesagt, ey du bist doch
50620	55060	bei Wikileaks komm, wir bieten dir Strafwahrheit an, wir kriegen das auch hin, auch in Island
55060	61100	klar, weil wir sind das FBI und dafür machst du uns einen V-Mann und dann hat er das gemacht
61100	66100	und er hat halt auch sonst einen Haufen Scheiße gemacht, also Finanzbetrug und andere Dinge,
66100	68300	ich habe das im Artikel, könnt ihr euch mal reinknallen.
68300	74540	Das Ding ist, er hat jetzt irgendwie in einem Interview in Island bei einer normalen Zeitung
74540	79740	einfach mal zugegeben, dass das FBI ihn gedrängt hat, dass er irgendwelche gefundenen Geschichten
79740	84900	aussagen sollte im Prozess gegen Assange, klar, weil sie wollen ihm ja unbedingt nachweisen,
84900	91700	dass er ein Terrorist ist und ein Spionagetyp und so und ja, das kommt jetzt sozusagen noch
91700	97340	obendrauf auf diesen ganzen Stack von dem ganzen Scheiß, den der Nils Melzer ja schon auch schon
97340	102020	rausgefunden hat, dass die komplette schwedische Anklage komplett erfunden unterlogen ist und
102020	108300	ein riesen manipulierter Scheiß ist, also diese beiden Sachen zusammen sollten eigentlich das
108300	111340	Kartenhaus jetzt mal wirklich einbrechen lassen, aber wie es schön so immer ist,
111340	116820	wird das natürlich wahrscheinlich nicht passieren, denn wie es immer ist, die Mainstream-Medien geben
116820	122380	einen Fick drauf, die geben richtig einen Fick auf sowas, weil ist ja klar, man will einfach die
122380	126220	Kontaktschuld nicht haben, man will gar nicht mehr über Assange irgendwas schreiben und das ist ganz
126220	131420	furchtbar, aber genau so ist es und für diese Story von dem Nils Melzer gibt es sogar einen richtig
131420	136540	guten heißen Artikel auf Deutsch, den könnt ihr euch auf jeden Fall mal reinknallen. Snowden hat
136540	143020	es auf jeden Fall getwittert, klar, aber sonst wie immer, Geheimnisse können machen, was sie wollen,
143020	147580	geben einen Fick auf alles, scheißen wirklich drauf, also es ist sozusagen völlig egal,
147580	152620	ob da jemand ist, der irgendwie jetzt irgendwelche 13-jährigen fickt, da spielt alles überhaupt
152620	159100	keine Rolle, Hauptsache, also da kann halt auch, es gibt einen Gutachten, der ist ein Psychotyp,
159100	163180	der kommt nicht klar, der kann auch gar nicht anders, weil er ein Spinner ist und so, aber das ist
163180	167820	alles völlig egal, darum geht es nicht, es geht darum, ja und dann hat er natürlich auch
167820	172820	einen anderen Scheiß gemacht, irgendwie Geld unterschlagen und so, Kohle veruntreut und was weiß ich,
172820	178500	aber Geheimdienste geben halt wirklich einen Fick drauf, das könnt ihr euch merken und die sind
178500	183660	halt einfach viel zu mächtig und darüber wird natürlich nicht berichtet, weil wenn die Mainstream-
183660	187660	Medien jetzt mal sagen würden, wie es ist, dass das eine erfundene Geschichte ist und dass wir
187660	191260	sozusagen in so einem System leben, was einfach mal völlig korrupt ist, weil sie machen, weil
191340	197140	es gibt sozusagen Organe innerhalb unseres Systems, die machen können, was sie wollen und diese ganze
197140	200060	erfundene Geschichte mit den Menschen rechnen, ist halt aber auch wirklich ein Fairy-Tale,
200060	205340	also das gibt es einfach nicht, dann würde jetzt sozusagen diese ganze Highty-Tighty-Bunty-Story
205340	209620	von den Mainstream-Medien zusammenbrechen, deswegen können sie das nicht sagen und es hängen halt
209620	213460	auch einfach viel zu viele Konzerninteressen daran, dass das alles so schön weiterläuft, wie es ist,
213460	217260	das ist einfach eine große erfundene Geschichte, ja, ich würde normalerweise so ein Video nicht
217260	222740	machen, aber gerade hier muss man ja wirklich mal sagen, es wird einfach nicht, also diese
222740	227420	Information wird wirklich einfach nicht weiter getragen, es passiert einfach nicht. So und
227420	232860	übrigens, euer Boy ist demnächst Doktor-Ingenieur, er hat es also geschafft, ihr könnt mir gratulieren,
232860	237620	wenn ihr Bock habt, ihr könnt es aber auch lassen, ist ja eh so eine Art Konsequenz aus meinem
237620	242500	Dasein, muss man ja nicht wirklich was machen, man muss nur sich entscheiden dafür und dann
242500	249820	passiert es irgendwie von alleine, jetzt ist es passiert, aber gut, reingeh auch in YouTube.
572500	579860	Übrigens, der Kanal ist wie eine schöne Vorlesung aufgebaut, wenn ich unten Videos verlinke, dann
579860	585380	wäre es angebracht, sich die auch reinzuziehen, weil das aufeinander aufbaut, bestimmte Begriffe
585380	591180	werden definiert, viele Beispiele werden genannt und ja, ich denke mir schon was dabei, weil es
591180	594940	sozusagen meinen eigenen Erkenntnisprozess abbildet, die Reihenfolge, in denen ich die Videos hier
594940	595460	hochlade.
