start	end	text
0	30000	아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
30000	31000	아 symbol
31000	37780	아 으 아 아 아아 아 아oped
37780	41040	아 이 아를
41040	42040	오케이
42040	43040	book
43040	44040	Nexus
44040	45280	그리고
45280	47300	모두
47300	48300	아주
48300	49200	아
49200	50200	짠
50200	51680	내가
51680	52680	옥
52680	53680	g
53680	54680	좋
54680	59680	Cultural
59680	74220	observer
74220	77860	아 starts
77860	80600	5
80680	82460	으
82460	112460	아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
112460	126460	아 아 아 아 아 아 아 아
126460	133460	아 bebe er
134340	136340	10
136340	138340	awning
138340	168340	아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
168340	182600	아 아 아 아 아 티벅
183980	191960	아kelijk 아 아 아 아 아 아 아 아 아 아 아 아
192440	197360	아 아 아 그리 통овор
197360	227360	그는 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그
227360	257360	그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가
257360	287360	그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 그가 저 DA
