start	end	text
0	4000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
4000	8000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
8000	12000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
12000	16000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
16000	20000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
20000	24000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
24000	28000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
28000	32000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
32000	36000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
36000	40000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
40000	44000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
44000	48000	I'm not sure if I'm going to be able to do it, but I'm sure I'm going to be able to do it.
48000	52000	I'm not sure if I'm going to be able to do it.
52000	56000	I'm not sure if I'm going to be able to do it.
56000	60000	Jaguar helped me...
60000	62000	So what's that supposed to mean?
62000	66000	So what's that supposed to mean?
66000	81000	I don't know
81000	84000	I don't know if you can hear me, but I'm going to show you how to do it.
84000	86000	I'm going to show you how to do it.
86000	88000	I'm going to show you how to do it.
88000	90000	I'm going to show you how to do it.
90000	92000	I'm going to show you how to do it.
92000	94000	I'm going to show you how to do it.
94000	96000	I'm going to show you how to do it.
96000	98000	I'm going to show you how to do it.
98000	100000	I'm going to show you how to do it.
100000	102000	I'm going to show you how to do it.
102000	104000	I'm going to show you how to do it.
104000	106000	I'm going to show you how to do it.
106000	108000	I'm going to show you how to do it.
108000	110000	I'm going to show you how to do it.
110000	114380	First of all, I have to check the
114380	115380	language.
115380	117380	You don't have to touch anything like text.
117380	119380	I think I have broken the word Lethal.
119380	121380	It can't be called Lethal.
121380	123380	It can't be called Lethal.
123380	125380	Lethal is this law which takes the
125380	127660	legal term to mean mental health.
127660	129660	It can't be called Lethal.
129660	131660	It can't be called Lethal.
131660	133660	It can't be called Lethal.
133660	135480	I think I should advise your first
135480	137480	to make a cookie at a bar.
137480	139480	It's just a weird way to eat a cookie.
139480	141480	I'm going to show you how to do it.
141480	143480	I'm going to show you how to do it.
143480	145480	I'm going to show you how to do it.
145480	147480	I'm going to show you how to do it.
147480	149480	I'm going to show you how to do it.
149480	151480	I'm going to show you how to do it.
151480	153480	I'm going to show you how to do it.
153480	155480	I'm going to show you how to do it.
155480	157480	I'm going to show you how to do it.
157480	159480	I'm going to show you how to do it.
159480	161480	I'm going to show you how to do it.
161480	163480	I'm going to show you how to do it.
163480	165480	I'm going to show you how to do it.
165480	167480	I'm going to show you how to do it.
167480	169480	I'm going to show you how to do it.
169480	171480	I'm going to show you how to do it.
171480	173480	I'm going to show you how to do it.
173480	175480	I'm going to show you how to do it.
175480	177480	I'm going to show you how to do it.
179480	181480	I'm going to show you how to do it.
181480	183480	I'm going to show you how to do it.
183480	185480	I'm going to show you how to do it.
185480	187480	I'm going to show you how to do it.
187480	189480	I'm going to show you how to do it.
189480	191480	I'm going to show you how to do it.
191480	193480	I'm going to show you how to do it.
193480	195480	I'm going to show you how to do it.
195480	197480	I'm going to show you how to do it.
197480	199480	I'm going to show you how to do it.
199480	201480	I'm going to show you how to do it.
201480	203480	I'm going to show you how to do it.
203480	205480	I'm going to show you how to do it.
205480	207480	I'm going to show you how to do it.
207480	209480	I'm going to show you how to do it.
209480	211480	I'm going to show you how to do it.
211480	213480	I'm going to show you how to do it.
213480	215480	I'm going to show you how to do it.
217480	219480	I'm going to show you how to do it.
219480	221480	I'm going to show you how to do it.
221480	223480	I'm going to show you how to do it.
223480	225480	I'm going to show you how to do it.
225480	227480	I'm going to show you how to do it.
227480	229480	I'm going to show you how to do it.
229480	231480	I'm going to show you how to do it.
231480	233480	I'm going to show you how to do it.
233480	235480	I'm going to show you how to do it.
235480	237480	I'm going to show you how to do it.
237480	239480	I'm going to show you how to do it.
239480	241480	I'm going to show you how to do it.
241480	243480	I'm going to show you how to do it.
243480	245480	I'm going to show you how to do it.
245480	247480	I'm going to show you how to do it.
247480	249480	I'm going to show you how to do it.
249480	251480	I'm going to show you how to do it.
251480	253480	I'm going to show you how to do it.
253480	255480	I'm going to show you how to do it.
255480	257480	I'm going to show you how to do it.
257480	259480	I'm going to show you how to do it.
259480	261480	I'm going to show you how to do it.
261480	263480	I'm going to show you how to do it.
263480	265480	I'm going to show you how to do it.
265480	267480	I'm going to show you how to do it.
267480	269480	I'm going to show you how to do it.
271480	273480	I'm going to show you how to do it.
273480	275480	I'm going to show you how to do it.
275480	277480	I'm going to show you how to do it.
277480	279480	I'm going to show you how to do it.
279480	281480	I'm going to show you how to do it.
281480	283480	I'm going to show you how to do it.
283480	285480	I'm going to show you how to do it.
285480	287340	I'm going to show you how to do it.
287480	289480	I'm going to show you how to do it.
289480	291480	I'm going to show you how to do it.
291480	293480	I'm going to show you how to do it.
293480	295480	I'm going to show you how to do it.
295480	297480	I'm going to show you how to do it.
297480	299480	I'm going to show you how to do it.
299480	301480	I'm going to show you how to do it.
301480	303480	This can do many things.
303480	308480	I don't know what to do with you, but I'm going to kill you.
308480	310480	I'm going to kill you.
310480	312480	I'm going to kill you.
312480	314480	I'm going to kill you.
314480	316480	I'm going to kill you.
316480	318480	I'm going to kill you.
318480	320480	I'm going to kill you.
320480	322480	I'm going to kill you.
322480	324480	I'm going to kill you.
324480	326480	I'm going to kill you.
326480	328480	I'm going to kill you.
328480	330480	I'm going to kill you.
330480	332480	I'm going to kill you.
332480	334480	I'm going to kill you.
334480	336480	I'm going to kill you.
340480	342960	I'm going to kill you.
351160	353080	I'm going to kill you.
356760	359280	I'm going to kill you.
360480	390480	I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry
390480	392480	I'm sorry.
395480	397480	I'm sorry.
400480	402480	I'm sorry.
406480	408480	I'm sorry.
413480	415480	I'm sorry.
415480	445480	I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not
445480	475480	sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure
475480	505480	if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me,
505480	508080	but I'm not sure if you can hear me,
508080	510560	but I'm sure if you can hear me,
510560	512980	but I'm not sure if you can hear me
512980	514580	but I'm sure if you can hear me
514600	515800	but I'm not sure if you can hear me
515800	517420	but I'm not sure if you can hear me
517560	519560	but I'm not sure if you can hear me
519560	521100	but I'm not sure if you can hear me
521100	521880	but I'm not sure if you can hear me
524080	525900	if you can't?
525900	527480	i had to come back
527740	528880	ask my son
528880	529540	I had to come back
531540	532580	mark my words
533480	534300	i'm coming
