start	end	text
0	30000	I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry
30000	58300	I'm sorry. I'm sorry. I'm sorry. I'm sorry provides a
58300	60300	I'm going to show you how to do it.
60300	62300	I'm going to show you how to do it.
62300	64300	I'm going to show you how to do it.
64300	66300	I'm going to show you how to do it.
66300	68300	I'm going to show you how to do it.
68300	70300	I'm going to show you how to do it.
70300	72300	I'm going to show you how to do it.
72300	74300	I'm going to show you how to do it.
74300	76300	I'm going to show you how to do it.
76300	78300	I'm going to show you how to do it.
78300	80300	I'm going to show you how to do it.
82300	84300	I'm going to show you how to do it.
84300	86300	I'm going to show you how to do it.
86300	88300	I'm going to show you how to do it.
88300	90300	I'm going to show you how to do it.
90300	92300	I'm going to show you how to do it.
92300	94300	I'm going to show you how to do it.
94300	96300	I'm going to show you how to do it.
96300	98300	I'm going to show you how to do it.
98300	100300	I'm going to show you how to do it.
100300	102300	I'm going to show you how to do it.
102300	104300	I'm going to show you how to do it.
104300	106300	I'm going to show you how to do it.
106300	108300	I'm going to show you how to do it.
108300	110300	I'm going to show you how to do it.
110300	112300	I'm going to show you how to do it.
112300	114300	I'm going to show you how to do it.
