start	end	text
0	2000	I don't know what you're talking about.
2000	4000	I don't know what you're talking about.
4000	6000	I don't know what you're talking about.
6000	8000	I don't know what you're talking about.
8000	10000	I don't know what you're talking about.
10000	12000	I don't know what you're talking about.
12000	14000	I don't know what you're talking about.
14000	16000	I don't know what you're talking about.
16000	18000	I don't know what you're talking about.
18000	20000	I don't know what you're talking about.
22000	24000	I don't know what you're talking about.
24000	26000	I don't know what you're talking about.
26000	28000	I don't know what you're talking about.
28000	30500	I don't know what you're talking about.
30500	32500	I don't know what you're talking about.
32500	34500	I don't know what you're talking about.
34500	36500	I don't know what you're talking about.
36500	38500	I don't know what you're talking about.
42500	44500	I don't know what you're talking about.
44500	46500	I don't know what you're talking about.
46500	48500	I don't know what you're talking about.
48500	50500	I don't know what you're talking about.
50500	52500	I don't know what you're talking about.
52500	54500	I don't know what you're talking about.
54500	56500	I don't know what you're talking about.
56500	59500	I don't know if you can hear me, but I can hear you.
59500	62500	I don't know if you can hear me, but I can hear you.
62500	65500	I don't know if you can hear me, but I can hear you.
65500	68500	I don't know if you can hear me, but I can hear you.
68500	71500	I don't know if you can hear me, but I can hear you.
71500	74500	I don't know if you can hear me, but I can hear you.
74500	77500	I don't know if you can hear me, but I can hear you.
77500	80500	I don't know if you can hear me, but I can hear you.
80500	83500	I don't know if you can hear me, but I can hear you.
83500	85500	I don't know if you can hear me, but I can hear you.
85500	88500	I don't know if you can hear me, but I can hear you.
88500	91500	I don't know if you can hear me, but I can hear you.
91500	94500	I don't know if you can hear me, but I can hear you.
94500	97500	I don't know if you can hear me, but I can hear you.
97500	100500	I don't know if you can hear me, but I can hear you.
100500	103500	I don't know if you can hear me, but I can hear you.
103500	106500	I don't know if you can hear me, but I can hear you.
106500	109500	I don't know if you can hear me, but I can hear you.
109500	112500	I don't know if you can hear me, but I can hear you.
112500	115500	I don't know if you can hear me, but I can hear you.
115500	118500	I don't know if you can hear me, but I can hear you.
118500	121500	I don't know if you can hear me, but I can hear you.
121500	124500	I don't know if you can hear me, but I can hear you.
124500	127500	I don't know if you can hear me, but I can hear you.
127500	130500	I don't know if you can hear me, but I can hear you.
130500	133500	I don't know if you can hear me, but I can hear you.
133500	136500	I don't know if you can hear me, but I can hear you.
136500	139500	I don't know if you can hear me, but I can hear you.
139500	142500	I don't know if you can hear me, but I can hear you.
142500	145500	I don't know if you can hear me, but I can hear you.
145500	148500	I don't know if you can hear me, but I can hear you.
148500	151500	I don't know if you can hear me, but I can hear you.
151500	154500	I don't know if you can hear me, but I can hear you.
154500	157500	I don't know if you can hear me, but I can hear you.
157500	160500	I don't know if you can hear me, but I can hear you.
160500	163500	I don't know if you can hear me, but I can hear you.
163500	166500	I don't know if you can hear me, but I can hear you.
166500	169500	I don't know if you can hear me, but I can hear you.
169500	172500	I don't know if you can hear me, but I can hear you.
172500	175500	I don't know if you can hear me, but I can hear you.
175500	178500	I don't know if you can hear me, but I can hear you.
178500	181500	I don't know if you can hear me, but I can hear you.
184500	187500	I don't know if you can hear me, but I can hear you.
187500	190500	I don't know if you can hear me, but I can hear you.
190500	193500	I don't know if you can hear me, but I can hear you.
193500	196500	I don't know if you can hear me, but I can hear you.
196500	199500	I don't know if you can hear me, but I can hear you.
199500	202500	I don't know if you can hear me, but I can hear you.
202500	205500	I don't know if you can hear me, but I can hear you.
205500	208500	I don't know if you can hear me, but I can hear you.
208500	211500	I don't know if you can hear me, but I can hear you.
