start	end	text
0	2000	Now, I'm going to show you how to do it.
2000	4000	I'm going to show you how to do it.
4000	6000	I'm going to show you how to do it.
6000	8000	I'm going to show you how to do it.
8000	10000	I'm going to show you how to do it.
10000	12000	I'm going to show you how to do it.
12000	14000	I'm going to show you how to do it.
14000	16000	I'm going to show you how to do it.
16000	18000	I'm going to show you how to do it.
18000	20000	I'm going to show you how to do it.
20000	22000	I'm going to show you how to do it.
22000	24000	I'm going to show you how to do it.
24000	26000	I'm going to show you how to do it.
26000	28000	I'm going to show you how to do it.
28000	30000	I'm going to show you how to do it.
30000	32000	I'm going to show you how to do it.
32000	34000	I'm going to show you how to do it.
34000	36000	I'm going to show you how to do it.
36000	38000	I'm going to show you how to do it.
38000	40000	I'm going to show you how to do it.
40000	42000	I'm going to show you how to do it.
42000	44000	I'm going to show you how to do it.
44000	46000	I'm going to show you how to do it.
46000	48000	I'm going to show you how to do it.
48000	50000	I'm going to show you how to do it.
50000	52000	I'm going to show you how to do it.
52000	54000	I'm going to show you how to do it.
54000	56000	I'm going to show you how to do it.
56000	58000	I'm going to show you how to do it.
58000	60000	I'm going to show you how to do it.
60000	62000	I'm going to show you how to do it.
62000	64000	I'm going to show you how to do it.
64000	66000	I'm going to show you how to do it.
66000	68000	I'm going to show you how to do it.
68000	70000	I'm going to show you how to do it.
72000	74000	I'm going to show you how to do it.
74000	76000	I'm going to show you how to do it.
76000	78000	I'm going to show you how to do it.
78000	80000	I'm going to show you how to do it.
80000	82000	I'm going to show you how to do it.
82000	84000	I'm going to show you how to do it.
84000	86000	I'm going to show you how to do it.
86000	88000	I'm going to show you how to do it.
88000	90000	I'm going to show you how to do it.
90000	92000	I'm going to show you how to do it.
92000	94000	I'm going to show you how to do it.
94000	96000	I'm going to show you how to do it.
96000	98000	I'm going to show you how to do it.
98000	100000	I'm going to show you how to do it.
100000	102000	I'm going to show you how to do it.
102000	104000	I'm going to show you how to do it.
106000	108000	I'm going to show you how to do it.
108000	110000	I'm going to show you how to do it.
110000	112000	I'm going to show you how to do it.
112000	114000	I'm going to show you how to do it.
114000	116000	I'm going to show you how to do it.
116000	118000	I'm going to show you how to do it.
118000	120000	I'm going to show you how to do it.
120000	122000	I'm going to show you how to do it.
122000	124000	I'm going to show you how to do it.
124000	126000	I'm going to show you how to do it.
126000	128000	I'm going to show you how to do it.
128000	130000	I'm going to show you how to do it.
132000	134000	I'm going to show you how to do it.
134000	136000	I'm going to show you how to do it.
136000	138000	I'm going to show you how to do it.
138000	140000	I'm going to show you how to do it.
140000	142000	I'm going to show you how to do it.
142000	144000	I'm going to show you how to do it.
144000	146000	I'm going to show you how to do it.
146000	148000	You put it to the top.
156000	158000	I'm going to show you how to do it.
158000	160000	I'm going to show you how to do it.
160000	162000	I'm going to show you how to do it.
162000	164000	I'm going to show you how to do it.
164000	166000	I'm going to show you how to do it.
166000	196000	I don't know if you can hear me, but I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can hear you, I can
196000	214160	hear you, I can hear you, I can hear you, I can hear you, I can hear you
214160	224200	I can hear you, you
224200	254200	I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry
254200	275400	I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry ,I'm sorry, I'm sorry hide
275400	305400	I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't
305400	318580	know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't
318580	326700	know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't
326700	331700	It's a good thing that we have a lot of people who are interested in it.
331700	335700	It's a good thing that we have a lot of people who are interested in it.
335700	339700	It's a good thing that we have a lot of people who are interested in it.
339700	343700	It's a good thing that we have a lot of people who are interested in it.
343700	347700	It's a good thing that we have a lot of people who are interested in it.
347700	351700	It's a good thing that we have a lot of people who are interested in it.
351700	355700	It's a good thing that we have a lot of people who are interested in it.
356700	360700	It's a good thing that we have a lot of people who are interested in it.
360700	384480	It's a good thing that we have a lot of people who do different
385700	415700	And that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's it, that's
415700	423700	that's it, that's it, that's it,
423700	424700	that's it,
424780	429880	superpower button
429880	431880	Oh, there's a...
431880	433880	Oh, there's a...
433880	435880	Oh, there's a...
435880	437880	Oh, there's a...
437880	439880	Oh, there's a...
439880	441880	Oh, there's a...
441880	443880	Oh, there's a...
443880	445880	Oh, there's a...
445880	447880	Oh, there's a...
447880	449880	Oh, there's a...
449880	451880	Oh, there's a...
451880	453880	Oh, there's a...
453880	455880	Oh, there's a...
455880	457880	Oh, there's a...
457880	459880	Oh, there's a...
459880	461880	Oh, there's a...
461880	463880	Oh, there's a...
465880	467880	Oh, there's a...
467880	469880	Oh, there's a...
469880	471880	Oh, there's a...
