start	end	text
0	30000	I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can
30000	60000	I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not
60500	66740	sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but
75740	88480	I'm not sure if you can hear me, but I'm not sure if you can hear me, but I'm not sure if you can hear me, but Tsutai flex while not being an issue of time, but Tsutai also has access to the
88480	90480	It's a good thing that you're here.
90480	92480	I'm glad you're here.
92480	94480	It's a good thing that you're here.
94480	96480	It's a good thing that you're here.
96480	98480	It's a good thing that you're here.
98480	100480	It's a good thing that you're here.
100480	102480	It's a good thing that you're here.
102480	104480	It's a good thing that you're here.
104480	106480	It's a good thing that you're here.
106480	108480	It's a good thing that you're here.
108480	110480	It's a good thing that you're here.
110480	112480	It's a good thing that you're here.
