start	end	text
0	19000	Ich habe lange KenFM mir reingezogen und ursprünglich bin ich auch erst dadurch
19000	25560	darauf gestoßen, weil ich in meinen linken Kreisen davon gelesen habe, dass es jemanden gibt,
25560	32200	der angeblich super antisemitisch sei und schon beim Radio rausgeschnissen wurde und jetzt im
32200	37160	Internet alles macht und dann habe ich mir das angehört und auch den verlinkten Beitrag und
37160	43000	das YouTube Video, wo er dann über die Endlösung in Israel und so redet. Ja und dann habe ich mir
43000	46520	gedacht, aber warte mal das ist doch gar nicht antisemitisch und so und dann habe ich nach
46520	55880	längerer Zeit herausgefunden, dass das eine Art Trick ist. Was die Leute meinen, ist nicht
55880	60440	echter Antisemitismus, sie meinen strukturellen Antisemitismus und das ist eine akademische
60440	67800	Definition, die durch ihre Berechtigung heilt und ist auch eine interessante Idee. Sie meint
67800	71840	nämlich immer, wenn man die Banker und die fiesen Bunsen und die Kapitalisten und die Wall
71840	78720	Street kritisiert und einzelne Leute da kritisiert, dann sollte man das lieber nicht tun,
78720	85920	sondern eher das System kritisieren, weil die einzelnen Teilnehmer des Systems natürlich
85920	91680	eigentlich nichts dafür können. Sie sind auch nur Teil im Getriebe des Kapitalismus und das ist
91680	98000	eine gute Idee eigentlich, aber dieser sogenannte strukturelle Antisemitismus wird immer nur dann
98000	103440	verwendet, wenn Leute Israel kritisieren oder die Politik Israels. Israel kann man ja nicht
103440	111560	kritisieren, aber man kann diese Hartz rechtsnationale Regierung kritisieren und man kann vor allem die
111560	116960	Geopolitik der USA von Israel kritisieren und dann kommen die Leute und sagen, das ist struktureller
116960	122360	Antisemitismus oder Anti-Amerikanismus oder was auch immer die dann sagen und das spaltet
122360	127400	natürlich auch die Dinke auch zurecht und das war mir aber damals gar nicht klar,
127400	133280	erst dadurch, dass ich dann angefangen habe mir KenFM reinzuziehen und ich fand das eigentlich
133280	138280	alles ganz interessant vor allem, weil die allererste MMM war damals, wo er irgendwie
138280	145080	Pegida Leute verarscht und sagt, wie doof er das findet und so und ja, ich fand das eigentlich
145080	152960	alles ganz ansprechend, was mich dann tatsächlich irgendwann gestört hat war, dass er so unkritisch
152960	160600	viele Esoteriker interviewt hat und zuletzt dann halt auch als Corona losging, hat er den
160600	165320	Bagdi interviewt und hat ihm irgendwie eine Stunde lang zugehört und hat nicht einmal die
165320	173840	Frage gestellt nach den Leichenbergen in Italien oder New York und das ging mir dann zunehmend
174000	179720	auf den Sack, also die Tatsache, dass Ken Jepsen immer, und das muss man ihn eigentlich zu guter
179720	184320	halten, immer gesagt hat, hier ich bin auch nur ein Mensch und ich habe auch nur meine eigene
184320	189200	Perspektive und natürlich bildet euch noch an anderen Informationsquellen und so weiter und
189200	194560	so fort, das fand ich immer alles korrekt, aber er hat halt auch immer gesagt, dass er ein sehr
194560	199040	kritischer Journalist ist und da hat man sofort gemerkt, das hat er halt, das hat er einfach nur
199040	203520	deswegen gemacht, weil er Klicks erzeugen wollte, er wusste, das ist der Shit, da kann man aufspringen,
203520	208000	ganz am Anfang Corona, Bagdi, Interview, er war einer der ersten, der ein Interview mit ihm gehabt
208000	215120	hat und ich denke mal, da wird er einfach committed haben, er wird einfach gesagt haben, das ist meine
215120	222040	Chance, richtig viele Klicks zu generieren und die Anti-Corona-Szene ist groß und ich meine,
222040	225880	ich kann ihre Motivation gut verstehen, viele Existenzen stehen auf dem Spiel, dann gibt es
225880	232200	eine Menge Egoismus und einfach Leute, die keinen Bock auf Solidarität haben, das ist alles völlig
232200	244400	klar, aber ja, seitdem habe ich eigentlich keinen Bock mehr auf KenFM. Schaut immer unten in der
244400	250040	Videobeschreibung nach, da werde ich meine ganzen Referenzen anbringen und insbesondere verweise
250040	255960	auf meinen englischen Kanal, wo dann sozusagen in Detail die meisten Sachen besprochen sind.
262200	264200	Vielen Dank für's Zuschauen, bis zum nächsten Mal.
