start	end	text
0	23600	nur mal ein kurzes video ich habe festgestellt eins meiner ersten englischen videos ist nicht
23600	28560	nur offensismus sondern auch overcompensating und auf deutsch würde man jetzt würde ich jetzt sagen
28560	32760	überkompensation und das ist ein total wichtiges wort das habe ich benutze ich auch ständig ich
32760	35740	habe bloß irgendwie vergessen da mal ein deutsches video zuzumachen deswegen mache ich jetzt ich
35740	43040	schiebe es quasi nach was meine ich damit stellt euch mal vor ihr habt ein pokerspiel mit einer
43040	50760	zusätzlichen karte und die karte die ist in den deck drin die lautet da gibt es dann eine zusätzliche
50760	55240	regel die da lautet wenn man sie zieht hat man das spiel gewonnen wenn sie auf dem board liegt
55240	65640	dann keine ahnung dann gewinnt der mit mit dem schönsten geburtstag datum und und sonst was es
65640	70840	gibt irgendwelche absurden regeln die das spiel komplett kaputt machen mit dieser einen karte und
70840	76360	jetzt könntet ihr die frage stellen was könnte man tun was könnte man an den regeln verändern um
76360	81520	das spiel wie um das spiel wieder ein bisschen besser zu machen so wie poker vorher war und ich
81520	86080	spoiler schon mal die beste lösung ist natürlich die karte einfach rausnehmen aus dem deck das
86080	91760	wäre die beste lösung das sozusagen einfach dass die gar nicht existiert eine andere lösung
91760	96800	mal angenommen das könnte man nicht man könnte die karte nicht rausnehmen die ist da drin dann
96800	101160	müsste man versuchen vielleicht die regeln der karte ein bisschen abzuschwächen aber auch dann
101160	105760	ist es schwierig oder wenn man man könnte noch was schlimmeres machen nehme ich noch mehr karten
105760	111200	dazu definieren die irgendwie diese mechanik mit dem du hast das spiel gewonnen irgendwie
111200	117320	verändern abschwächen bisschen leichter machen oder irgendwie sowas so oder so man kriegt es
117320	122160	nicht hin das spiel wieder so schön zu machen wie poker selbst ist so eine schöne balance aus
122160	129040	blöffen mind games zufall und dem ganzen kram damit den table und der dynamik und so all das
129040	134960	kriegt man nicht hin und wie gesagt das schlimmste wäre wenn man noch mehr karten in das deck
134960	139440	reintun würde die so ähnlichen charakter haben wie du gewinnst das spiel also so völlig bescheuert
139440	145160	die die ganze dynamik des spiels kaputt machen das wäre das allerschlimmste und das ist das was ich
145160	152360	überkompensation nenne wenn man etwas verändern will und wie auch immer man das versucht die
152360	159080	veränderung durchzudrücken man macht damit das problem eigentlich schlimmer und ein klassisches
159080	166000	ding für überkompensation wäre jetzt mal helikoptereltern da ist das so die wollen nur
166000	170160	ihre kinder beschützen was sie aber mit ihrem ganzen dummen gehabe machen ist sie machen das kind
170160	178920	schwächer sie machen die entwicklung des kindes kaputt und ja also es gibt halt tausend mögliche
178920	183920	beispiel dafür zum beispiel sind auch identitäre linke meiner meinung nach sowas diese leute die
183920	188360	sich den antirassismus jetzt voll auf ihre fahnen scheiben und nur noch das machen und dann auch
188360	193040	völlig falsch daran gehen sowie ich das in meinem video über die politik korrekt ist schon versucht
193040	197480	habe zu erklären spielen die eigentlich nur den rechten in die tasche das heißt sie fangen an
197480	203840	dass sie haben irgendwie eine idee sie wollen jetzt mal das mit dem rassismus bekämpfen und alles was
203840	209480	sie tun führt dazu dass der rassismus eigentlich nur noch stärker wird das ist überkompensation
209480	215000	und damit wäre das video eigentlich auch schon gegessen mehr will ich dazu nicht sagen ich brauche
215000	220480	das halt ich kann das jetzt sozusagen in den in das portfolio dieses kanals einbetten und
220480	223280	dann habe ich das immer da das video und kann dann darauf verweisen
365000	366120	oh
395000	401560	Übrigens, der Kanal ist wie eine schöne Vorlesung aufgebaut.
401560	407440	Wenn ich unten Videos verlinke, dann wäre es angebracht, sich die auch reinzuziehen,
407440	408680	weil das aufeinander aufbaut.
408680	411400	Bestimmte Begriffe werden definiert, viele Beispiele werden genannt.
411400	416640	Und ja, ich denke mir schon was dabei, weil es sozusagen meinen eigenen Erkenntnisprozess
416640	419400	abbildet, die Reihenfolge, in denen ich die Videos hier hochlade.
425000	427000	Vielen Dank für's Zuschauen, bis zum nächsten Mal.
