start	end	text
0	2000	I don't know what to do with this.
2000	4000	I don't know what to do with this.
4000	6000	I don't know what to do with this.
6000	8000	I don't know what to do with this.
8000	10000	I don't know what to do with this.
10000	12000	I don't know what to do with this.
12000	14000	I don't know what to do with this.
14000	16000	I don't know what to do with this.
16000	18000	I don't know what to do with this.
18000	20000	I don't know what to do with this.
20000	22000	I don't know what to do with this.
22000	24000	I don't know what to do with this.
26000	28000	I don't know what to do with this.
28000	30000	I don't know what to do with this.
32000	34000	I don't know what to do with this.
34000	36000	I don't know what to do with this.
36000	38000	I don't know what to do with this.
38000	40000	I don't know what to do with this.
40000	42000	I don't know what to do with this.
42000	44000	I don't know what to do with this.
44000	46000	I don't know what to do with this.
46000	48000	I don't know what to do with this.
48000	50000	I don't know what to do with this.
50000	52000	I don't know what to do with this.
52000	54000	I don't know what to do with this.
54000	56000	I don't know what to do with this.
56000	86000	I'm sorry, I'm sorry, I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry I'm
86000	91200	I'm sorry I'm sorry I'm sorry I'm sorry I'm sorry
