start	end	text
0	4640	ich möchte eine utopie ich will ein ziel ich will weiterkommen ich will
4640	9360	fortschritt ich will nicht im hier und jetzt rumhängen die ganze zeit darüber
9360	15400	rum heulen und dann kein ausweg wissen das möchte ich einfach nicht
15400	33120	so leute es ist passiert ich habe gerade ungefähr eine stunde meiner lebenszeit
33120	37880	investiert in ein video also ich habe es aufgenommen und dann schon angefangen
37880	43640	in meinem rennerprogramm zusammen zu klicken und dann habe ich gesagt ich habe
43640	47840	gar kein bock mehr das zu machen es handelt sich um ein weiteres reaction
47840	58600	video und ich habe im prinzip darauf reagiert wie dumm die bpk reagiert also
58600	64560	die in der bundespresse konferenz wie dumm die bundesregierung darauf reagiert
64560	68720	dass sie nicht aussprechen will dass da jetzt die vierte welle kommt das ist
68720	76440	klar weil wir haben halt jetzt höhere inzidenz zahlen als vor 365 tagen und
76440	82400	das obwohl wir jetzt die impfung haben und ja die was soll ich sagen die
82400	86720	pressesprecher menschen sind natürlich völlig unterqualifiziert sind halt
86720	91160	irgendwelche kommunikations wichser die haben halt so einen scheiß gemacht ihr
91160	95560	ganzes leben lang und so und es wäre noch mal dasselbe wie das was ich zu der
95560	99640	flut gemacht habe bloß schlechter und die aussage wäre noch mal dieselbe
99640	103000	deswegen mache ich jetzt nicht also ich habe mich jetzt sozusagen ich habe eine
103000	106480	stunde investiert meiner lebenszeit und macht jetzt nicht und worauf will ich
106480	114160	jetzt in diesem video hinaus naja mich persönlich mich kotzen diese reaction
114160	118400	videos auch an und ich denke ich werde es auch nur noch machen wenn es wirklich
118400	124920	mehr wert hat für mich und demzufolge auch was ich empfinde dass es dem
125080	130400	youtube kanal was bringt also wenn ich dadurch etwas darlegen kann irgendeinen
130400	134040	aspekt offenbaren kann den ich vielleicht so noch nicht beleuchtet
134040	139640	habe und in diesem video ich will jetzt einfach nur ein bisschen darüber reden
139640	144120	ich habe jetzt hier auch überhaupt keine gar keinen gar keine notizen oder gar
144120	151200	kein text oder so mich kotzt es so ein bisschen an diese diese filterblase von
151200	157360	leuten die nur auf andere sachen reaktieren und permanent nur reaktieren
157360	164120	das sagt er schon das wort sie sind in der vergangenheit verhaftet sie sind
164120	168840	die ganze zeit nur dabei mit anderen leuten zu korrespondieren ob sie es
168840	174480	wollen oder nicht die nicht ihrer meinung sind und irgendwie darin rum zu
174480	180880	hängen in diesem milieu von wegen guck mal da da ist jemand total scheiße und
180880	184280	versteht mich nicht falsch das kann was bringen in bestimmten fällen kann das
184280	189840	was bringen aber irgendwie habe ich meinen kanal zumindest so erdacht dass
189840	194040	ich ein ziel habe jetzt schon ich habe ein ziel vor augen und zwar aufklärung
194040	199840	und nicht an irgendwelchen bepissten symptomen sondern an systemischen
199840	205320	gedanken ich will aufklärung mit system kritik verbinden und obwohl ich die
205320	208080	scheiße nicht studiert habe und sozusagen gar keine ahnung habe von
208080	214080	diesen akademischen bullshit will ich mir ein dass ich das hinkriege ich habe
214080	218040	ja schon diverse videos gemacht von denen ich selber behaupten würde die sind gar
218040	228200	nicht so schlecht und wenn jetzt zum beispiel so so kanäle die unbedingt
228200	234440	reichweite erzeugen wollen die müssen das machen und ich sehe auch dass videos
234440	240600	die ich irgendwie mit anderen kanälen in verbindung bringe die werden häufiger
240600	245040	geklickt weil die werden vom algoritmus promoted weil der algoritmus promoted
245040	250680	reaction quasi der indirekt promoted der reactions und das ist klar weil das
250680	253440	cross trafik erzeugt und das ist natürlich super für den algoritmus aber
253440	259680	ich stelle mich hier aktiv dagegen das ist für mich kein fortschritt weil wenn
259680	263200	man das die ganze zeit macht und das ist sozusagen die tendenz die dann
263200	268600	wahrscheinlich in die viele verfallen nur noch reaktieren die hängen in dieser
268600	272200	reaktionären bubble und damit meine ich jetzt reaktionäre im sinne von sie
272200	277200	reagieren nur noch sie agieren nicht mehr sie hängen da fest in dieser
277200	283280	ideologie von wegen ich kriege doch genug social response wenn ich nur noch diesen
283280	286240	typen der dummen laubere und dann kann es bei euch noch den kaputt und dann
286240	289920	gucke ich mir noch das video an und dann ziehe ich den durch den kakao das kann
289920	294920	man alles machen das ist bloß kein fortschritt und ich möchte ja gerne
294920	302200	fortschritt und ich ich habe jetzt ich meine ich habe das auch schon in dem
302200	306880	video über sinans woche und reaction youtuber und so gesagt aber ich mache
306880	311760	jetzt noch mal explizit dieses video hier das ist mir halt nur gerade noch mal so
311760	314320	richtig klar geworden weil ich halt wirklich gerade eine stunde da gesessen
314320	318680	habe und dann wir so dachte das ist mir halt noch nicht passiert ich habe noch
318680	322760	nicht mich hingesetzt ein video aufgenommen und das jetzt nicht
322760	327360	produziert aber das ist jetzt eine aktive entscheidung von mir das nicht
327360	331520	zu machen weil mich kotzt diese scheiße selber an ich will das auch nicht sehen
331520	335360	ich klicke auch bei anderen leuten dann halt weg wenn die sowas machen
335360	340480	ich will zum beispiel nicht wissen was irgendwie
341720	347880	tim kelner zu sagen hat und ich will auch nicht wissen was kuchen tv zu sagen
347880	351240	hat und diese ganzen komischen flachwichser die meiner meinung nach
351240	355840	unterm radar komplette lappen sind und mit denen ich einfach also die einfach
355840	359120	nur meine lebenszeit verschwenden und verwirken würden wenn ich mir die das
359120	362440	reinziehe da will ich natürlich nicht darauf reaktion weil das wiederum
362440	368280	zeitverschwendung wäre ich möchte sozusagen aufklärung betreiben die ein
368280	372840	level höher ist ich möchte dass löte die sich meinen scheiß reinziehen
372840	377480	überhaupt gar nicht mehr also gar nicht mehr genötigt fühlen sich so ein
377480	381400	bullshit von irgendwelchen lappen reinzuziehen weil diese lappen da auf
381400	386320	jeden fall nur an symptomen rumackern die akkern nur an symptomen rum und
386320	394440	jemand der permanent an diesen lappen reaktet der akkert sich an meta symptom
394440	400600	ab leute die sich an symptomen rumackern auf die zu reaktion das ist nichts
400600	406560	anderes das ist nur sozusagen ein level höher symptom das kann man machen und ich
406560	411160	habe es auch schon gemacht und ich habe auch mein video über trech tv gemacht
411160	414440	zum beispiel das ist auch so ein ding das mache ich aber einmal und dann ist das
414440	419080	gut das ist jetzt sozusagen hier wirklich ich im baller ich habe jetzt
419080	422840	keine ahnung ich habe schon so ich würde mal schätzen heute sieben acht bier
422840	431560	getrunken und war gerade völlig perplex dass ich gesagt habe moment mal ich muss
431560	436200	damit aufhören ich muss ich muss dieses dieses video muss ich töten ich muss es
436200	438920	sterben lassen weil es mich selber ankotzt
438920	443080	deswegen mache ich jetzt dieses video vielleicht schneide ich später noch was
443080	446280	rein oder so ich weiß nicht vielleicht habe ich auch gar keine message aber
446280	452880	dieses video wird auf jeden fall geablaute gute nacht es ist halt einfach
452880	457440	irgendwie so ich meine wir haben echte probleme wir haben bildungssystem wir haben
