start	end	text
0	4000	It's a good idea to have a little bit of space between the two of them.
4000	5000	It's a good idea to have a little bit of space between the two of them.
5000	6000	It's a good idea to have a little bit of space between the two of them.
6000	7000	It's a good idea to have a little bit of space between the two of them.
7000	8000	It's a good idea to have a little bit of space between the two of them.
8000	9000	It's a good idea to have a little bit of space between the two of them.
9000	10000	It's a good idea to have a little bit of space between the two of them.
10000	11000	It's a good idea to have a little bit of space between the two of them.
11000	12000	It's a good idea to have a little bit of space between the two of them.
12000	13000	It's a good idea to have a little bit of space between the two of them.
13000	14000	It's a good idea to have a little bit of space between the two of them.
14000	15000	It's a good idea to have a little bit of space between the two of them.
15000	16000	It's a good idea to have a little bit of space between the two of them.
16000	17000	It's a good idea to have a little bit of space between the two of them.
17000	18000	It's a good idea to have a little bit of space between the two of them.
18000	19000	It's a good idea to have a little bit of space between the two of them.
19000	20000	It's a good idea to have a little bit of space between the two of them.
20000	21000	It's a good idea to have a little bit of space between the two of them.
21000	22000	It's a good idea to have a little bit of space between the two of them.
22000	23000	It's a good idea to have a little bit of space between the two of them.
23000	24000	It's a good idea to have a little bit of space between the two of them.
24000	25000	It's a good idea to have a little bit of space between the two of them.
25000	26000	It's a good idea to have a little bit of space between the two of them.
26000	27000	It's a good idea to have a little bit of space between the two of them.
27000	28000	It's a good idea to have a little bit of space between the two of them.
28000	29000	It's a good idea to have a little bit of space between the two of them.
29000	30000	It's a good idea to have a little bit of space between the two of them.
30000	31000	It's a good idea to have a little bit of space between the two of them.
31000	32000	It's a good idea to have a little bit of space between the two of them.
32000	33000	It's a good idea to have a little bit of space between the two of them.
33000	34000	It's a good idea to have a little bit of space between the two of them.
34000	35000	It's a good idea to have a little bit of space between the two of them.
35000	36000	It's a good idea to have a little bit of space between the two of them.
36000	37000	It's a good idea to have a little bit of space between the two of them.
37000	38000	It's a good idea to have a little bit of space between the two of them.
38000	39000	It's a good idea to have a little bit of space between the two of them.
39000	40000	It's a good idea to have a little bit of space between the two of them.
40000	41000	It's a good idea to have a little bit of space between the two of them.
41000	42000	It's a good idea to have a little bit of space between the two of them.
42000	43000	It's a good idea to have a little bit of space between the two of them.
43000	44000	It's a good idea to have a little bit of space between the two of them.
44000	45000	It's a good idea to have a little bit of space between the two of them.
