start	end	text
0	7680	Heute mal kein Clip zum Intro, sondern der Boy macht das Intro selber.
7680	8680	Kurze Zusammenfassung.
8680	15040	Ich habe den Eindruck, als gäbe es da eine technische Lösung, die aus der Wissenschaft
15040	23720	rauskommt für das Problem des Klimawandels, insofern als dass wir sowohl das Problem mit
23720	29600	dem CO2-Haushalt in der Atmosphäre als auch die steigenden Temperaturen technisch mit
29600	33160	einer relativ einfachen Lösung klären können.
33160	42240	Innerhalb von 10 Jahren könnten wir als Menschheit das relativ easy umsetzen und die Durchschnittstemperaturen
42240	48400	wieder auf den Stand von 1750 bringen, was quasi Vorindustrialisierung ist.
48400	52040	Darum soll es in dem Video gehen und viel Spaß.
59600	74760	So Leute, ein neues Video knüpft so ein bisschen an die liturgische Stimmung von
74760	79400	meinem Do Not Look Up Video an, aber soll in die andere Richtung gehen.
79400	89080	Eigentlich soll es ein positives Video werden, das Hoffnung am Rande des Abgrunds aufblitzen
89080	90080	ist.
90080	91080	Und worum geht's?
91080	95920	Ich habe ja schon erzählt, Wissenschaft bedeutet Fortschrott und Wissenschaft ist
95920	99560	der Shit und ja, was soll ich sagen?
99560	108400	Wir haben ja jetzt beobachtet, dass die Regierung dieser Welt im Wesentlichen einfach die Bevölkerung
108400	112840	ganz, ganz doll bittet, jetzt mal langsam weniger zu konsumieren und sich irgendwie
112840	115920	ökologisch zu verhalten und damit jetzt das Klima zu retten.
116080	121040	Das ist ungefähr so naiv, wie zu sagen, wir haben zwar keine Impfpflicht, aber wir
121040	127000	schüren hier auch mal systematisch immer noch Angst und wir lassen euch aber die Wahl
127000	132160	und dann empören wir uns total darüber, dass es Leute gibt, die sich nicht impfen lassen.
132160	139200	So ungefähr so naiv ist das, was wir beobachten können, wie sozusagen die politische Landschaft
139200	142240	der westlichen Welt mit dem Klimawandel auch umgeht.
142920	150040	Und ich habe jetzt einen Talk gesehen von so einem Dude, Ye Tau, scheint ein Amerikaner
150040	156080	zu sein und ein richtig neisser Talk, kann ich nur empfehlen, wenn ihr euch den reinziehen
156080	160080	wollt, aber ich werde jetzt sozusagen das Wesentliche hier in dieses Video mit einbetten.
160080	161640	Worum soll es gehen?
161640	168000	Wir wissen ja alle, was wir unbedingt wollen ist, wir wollen mit dem CO2 Emission runtergehen
168000	173320	und wichtiger noch, wir wollen eigentlich vor allem die Temperatur senken, weil das
173320	180640	CO2 ist ja sozusagen nur, so wie Methan auch, ein Katalysator für die Erderwärme, damit
180640	185800	es schneller, dass die Temperaturen einfach krasser losgehen und natürlich auf lange
185800	191320	Sicht wollen wir eigentlich so mehrere Teratonnen CO2 aus der Atmosphäre rauslichen und die
191320	192320	irgendwo ablegen.
192320	195360	Wir wollen nicht, dass die da in der Atmosphäre sind und weiter Treibhauseffekt machen.
195360	203080	Ja und natürlich gibt es schon eine Menge Ideen, wie man so mit Geoengineering das irgendwie
203080	208800	hinkriegen kann, also kann, was weiß ich, dass man irgendwie so eine Art Mr Burns Ding
208800	212920	macht, dass man irgendwo im All so einen riesen Spiegel anbringt, der dann so Sonnenlicht
212920	219200	wegreflektiert oder dass man irgendwie Salzwasser in die Luft sprüht und dann von diesen Aerosolen
219200	224520	sozusagen, die haben auch eine kühlende Wirkung oder dass man die Ozeanoberfläche mit Mikrobläschen
225200	230480	irgendwie, ja, dass man da mehr Schaum erzeugt in dem Salzwasser, das hätte zum Beispiel
230480	237960	auch einen Effekt, der würde abkühlend wirken und jetzt bringe ich erstmal so ein paar,
237960	243040	also ich bringe jetzt in dem Video hier ein paar Bilder, die der Tao in seinem Talk auch
243040	248680	bringt und die fand ich alle gar nicht so schlecht, weil was ihr normalerweise seht ist, wenn
248680	253680	es um Klimawandel und so geht, ihr seht immer plötzlich, wo unten eine Zeitachse ist und
253680	258680	da ist sozusagen dann immer irgendwie der Hockeyschläfer drauf und hier hinten geht
258680	264800	es so hoch, das ist das, was ihr immer seht. Das viel relevantere ist aber eigentlich,
264800	272040	einen Plot zu machen, in dem man das CO2 in der Atmosphäre und die Temperaturveränderung
272040	279720	auf zwei Achsen plottet und die Zeit typischerweise macht eher dann zumindest mit Farbe und da
279720	284160	ist es halt so, je röter, desto näher dran an der Jetztzeit und die Dunkelblaue, desto
284160	288240	weiter entfernt ist es von uns, also in der Vergangenheit und ihr seht sozusagen an der
288240	293560	Skala dann auch, wie es läuft und man sieht halt, dass es auch mit der Zeit ganz natürlich
293560	297280	so war, dass es immer ein bisschen wärmer wurde und auch ein bisschen mehr CO2 in der
297280	301800	Atmosphäre gab und das mit dem bisschen wärmer ist ja auch irgendwie klar, weil ich habe
301800	305280	ja schon ein paar mal erklärt, was Leben eigentlich bedeutet, ist Entropie minimieren
305280	314720	und Wärmeproduzieren. So und vor der Industrialisierung, da seht ihr genau, wie es ist, da sind sozusagen
314720	322640	diese ganzen blauen Punkte und wenn man jetzt irgendwie die letzten 100 Jahre sich anguckt
322640	327080	und die da mit reinplottet, dann sieht man ganz deutlich, ah ok, das muss dieser so genannte
327080	332000	menschengemachte Klimawandel sein, von dem wir mal reden, denn wir pumpen übelst viel
332000	336720	CO2 in die Atmosphäre und dann jetzt wird es auch langsam wärmer und das hat ja auch,
336720	340720	das habe ich ja schon ein paar mal erzählt, auch so Retardierungseffekte, das heißt den
340720	343960	richtigen Treibhauseffekt, den sehen wir erst viel später, nachdem wir das CO2 schon in
343960	351680	die Atmosphäre reingetan haben und interessanter anderer Plot, den er auch gebracht hat, war,
351680	358560	man könnte sozusagen die Ableitung davon plotten, also die Veränderungsrate, wie sich von Zeitpunkt
358560	363760	zu Zeitpunkt die Temperatur und das CO2 in der Atmosphäre geändert hat und auch da sieht man
363760	368640	sozusagen die röteren Pfeile, das ist sozusagen die Jetztzeit, dass es nur noch nach oben rechts geht,
368640	373360	es gibt nur noch die Tendenz nach oben rechts zu gehen für unser System und das ist genau das,
373360	379480	was wir nicht wollen. Oben rechts bedeutet höhere Temperaturen und mehr CO2. Am liebsten würden wir
379480	386240	eigentlich so nach unten links gehen, das wäre viel geiler und dann macht er auch noch diesen
386240	389680	Plot, dass er irgendwie sagt, die Achsen mal kurz logarithmisch, dann sieht man ein bisschen mehr
389680	394480	und dann macht er da aber in der normalen Welt lineare Regressionen rein und dann sieht man
394480	399080	sozusagen die Trajektorie, wo es hingehen wird. Also wenn man einfach extrapoliert, diese Tendenz,
399080	403200	die wir jetzt messen, wenn wir die einfach linear weiterverfolgen, dann sieht das sozusagen so aus
403200	408200	und dann kann man relativ schnell sagen, okay, die Zukunft sieht nicht sehr rosig aus, das ist
408200	412720	sozusagen die normale Idee, das ist sozusagen der ganz normale wissenschaftliche Konsens zu dem
412720	425320	Thema Erderwärmung und krass ist jetzt, wenn wir zu weit rechts sind, also zu viel CO2 in der Atmosphäre
425320	431160	haben, dann ist das CO2 selbst schon giftig. Wenn wir zu weit links sind, also zu wenig CO2 haben,
431160	436080	dann verrecken die Pflanzen, weil sie können keine Photosynthese mehr machen und dann schlüpft auch
436080	442200	alles Leben auf der Erde. Das heißt, es muss so ein angepegelter Bereich von CO2 in der Atmosphäre
442200	447120	sein, der irgendwie das Leben begünstigt und den wir auch brauchen und wenn wir zu weit nach rechts
447120	452560	kommen, dann ist sozusagen die Atmosphäre toxisch und wir vergiften uns mit dem CO2 und es gibt
452560	461480	sozusagen, das geht so los, ab 1000 parts per million, also ab 1000 ppm ungefähr wird CO2 für
461480	469560	die meisten Lebensformen auf dem Planeten irgendwie ungünstig und irgendwie ungesund. Also manche
469600	474600	Effekte fangen erst bei 5000 an, manche halt bei 1000, manche bei 2000, aber so ab diesem Level,
474600	481760	da wird das langsam zu einem Problem und wenn wir zu weit oben sind, dann wird es zu warm sozusagen
481760	487200	und da kann man relativ schnell zeigen und das wurde sozusagen auch schon evaluiert an konkreten
487200	491520	Studien, wo sie halt irgendwie bestimmte Pflanzen mal getestet haben. Was ist, wenn wir denen jetzt ein
491520	496200	paar Monate lang zwei Grad zu viel rüberreichen, dann können die sich nicht mehr fortpflanzen,
496200	501000	dann produzieren die zu wenig Samen, dann werden die nicht mehr fertig, dann sterben die einfach ab
501000	505080	da in der Region und so und das ist im Prinzip das, was uns bevorsteht, wenn wir einfach immer
