start	end	text
0	4000	I don't know what you're talking about, but I don't know what you're talking about.
4000	6000	I don't know what you're talking about.
6000	8000	I don't know what you're talking about.
8000	10000	I don't know what you're talking about.
10000	12000	I don't know what you're talking about.
12000	14000	I don't know what you're talking about.
14000	16000	I don't know what you're talking about.
16000	18000	I don't know what you're talking about.
18000	20000	I don't know what you're talking about.
27000	29000	I don't know what you're talking about.
29000	31000	I don't know what you're talking about.
31000	33000	I don't know what you're talking about.
33000	35000	I don't know what you're talking about.
35000	37000	I don't know what you're talking about.
37000	39000	I don't know what you're talking about.
39000	41000	I don't know what you're talking about.
43000	45000	I don't know what you're talking about.
45000	47000	I don't know what you're talking about.
47000	49000	I don't know what you're talking about.
49000	51000	I don't know what you're talking about.
51000	53000	I don't know what you're talking about.
53000	55000	I don't have a phone to use anymore.
55000	57000	I don't have a phone to use anymore.
57000	59000	I'm going to show you how to do it.
59000	61000	I'm going to show you how to do it.
61000	63000	I'm going to show you how to do it.
63000	65000	I'm going to show you how to do it.
65000	67000	I'm going to show you how to do it.
67000	69000	I'm going to show you how to do it.
69000	71000	I'm going to show you how to do it.
71000	73000	I'm going to show you how to do it.
73000	75000	I'm going to show you how to do it.
75000	77000	I'm going to show you how to do it.
77000	79000	I'm going to show you how to do it.
79000	81000	I'm going to show you how to do it.
81000	83000	I'm going to show you how to do it.
83000	85000	I'm going to show you how to do it.
85000	87000	I'm going to show you how to do it.
87000	89000	I'm going to show you how to do it.
89000	91000	I'm going to show you how to do it.
91000	93000	I'm going to show you how to do it.
93000	95000	I'm going to show you how to do it.
95000	97000	I'm going to show you how to do it.
97000	99000	I'm going to show you how to do it.
99000	101000	I'm going to show you how to do it.
101000	103000	I'm going to show you how to do it.
103000	105000	I'm going to show you how to do it.
105000	107000	I'm going to show you how to do it.
107000	109000	I'm going to show you how to do it.
111000	113000	I'm going to show you how to do it.
113000	115000	I'm going to show you how to do it.
115000	117000	I'm going to show you how to do it.
117000	119000	I'm going to show you how to do it.
119000	121000	I'm going to show you how to do it.
121000	123000	I'm going to show you how to do it.
123000	125000	I'm going to show you how to do it.
131000	133000	I'm going to show you how to do it.
133000	135000	I'm going to show you how to do it.
135000	137000	I'm going to show you how to do it.
137000	139000	I'm going to show you how to do it.
139000	141000	I'm going to tell you how to do it.
141000	146000	It's a good idea to have a little bit of space in between the two of them.
146000	147000	It's a good idea to have a little bit of space in between the two of them.
147000	148000	It's a good idea to have a little bit of space in between the two of them.
148000	149000	It's a good idea to have a little bit of space in between the two of them.
149000	150000	It's a good idea to have a little bit of space in between the two of them.
150000	151000	It's a good idea to have a little bit of space in between the two of them.
151000	152000	It's a good idea to have a little bit of space in between the two of them.
152000	153000	It's a good idea to have a little bit of space in between the two of them.
153000	154000	It's a good idea to have a little bit of space in between the two of them.
154000	155000	It's a good idea to have a little bit of space in between the two of them.
155000	156000	It's a good idea to have a little bit of space in between the two of them.
156000	157000	It's a good idea to have a little bit of space in between the two of them.
157000	158000	It's a good idea to have a little bit of space in between the two of them.
158000	159000	It's a good idea to have a little bit of space in between the two of them.
159000	160000	It's a good idea to have a little bit of space in between the two of them.
160000	161000	It's a good idea to have a little bit of space in between the two of them.
161000	162000	It's a good idea to have a little bit of space in between the two of them.
162000	163000	It's a good idea to have a little bit of space in between the two of them.
163000	164000	It's a good idea to have a little bit of space in between the two of them.
164000	165000	It's a good idea to have a little bit of space in between the two of them.
165000	166000	It's a good idea to have a little bit of space in between the two of them.
166000	167000	It's a good idea to have a little bit of space in between the two of them.
167000	168000	It's a good idea to have a little bit of space in between the two of them.
168000	169000	It's a good idea to have a little bit of space in between the two of them.
169000	170000	It's a good idea to have a little bit of space in between the two of them.
170000	171000	It's a good idea to have a little bit of space in between the two of them.
171000	172000	It's a good idea to have a little bit of space in between the two of them.
172000	173000	It's a good idea to have a little bit of space in between the two of them.
173000	174000	It's a good idea to have a little bit of space in between the two of them.
174000	175000	It's a good idea to have a little bit of space in between the two of them.
175000	176000	It's a good idea to have a little bit of space in between the two of them.
176000	177000	It's a good idea to have a little bit of space in between the two of them.
177000	178000	It's a good idea to have a little bit of space in between the two of them.
178000	179000	It's a good idea to have a little bit of space in between the two of them.
179000	180000	It's a good idea to have a little bit of space in between the two of them.
180000	181000	It's a good idea to have a little bit of space in between the two of them.
181000	182000	It's a good idea to have a little bit of space in between the two of them.
182000	183000	It's a good idea to have a little bit of space in between the two of them.
183000	184000	It's a good idea to have a little bit of space in between the two of them.
184000	185000	It's a good idea to have a little bit of space in between the two of them.
185000	186000	It's a good idea to have a little bit of space in between the two of them.
186000	187000	It's a good idea to have a little bit of space in between the two of them.
187000	188000	It's a good idea to have a little bit of space in between the two of them.
188000	189000	It's a good idea to have a little bit of space in between the two of them.
189000	190000	It's a good idea to have a little bit of space in between the two of them.
190000	191000	It's a good idea to have a little bit of space in between the two of them.
191000	192000	It's a good idea to have a little bit of space in between the two of them.
192000	193000	It's a good idea to have a little bit of space in between the two of them.
193000	194000	It's a good idea to have a little bit of space in between the two of them.
194000	195000	It's a good idea to have a little bit of space in between the two of them.
195000	196000	It's a good idea to have a little bit of space in between the two of them.
196000	197000	It's a good idea to have a little bit of space in between the two of them.
197000	198000	It's a good idea to have a little bit of space in between the two of them.
198000	199000	It's a good idea to have a little bit of space in between the two of them.
199000	200000	It's a good idea to have a little bit of space in between the two of them.
200000	201000	It's a good idea to have a little bit of space in between the two of them.
201000	202000	It's a good idea to have a little bit of space in between the two of them.
202000	203000	It's a good idea to have a little bit of space in between the two of them.
203000	204000	It's a good idea to have a little bit of space in between the two of them.
204000	205000	It's a good idea to have a little bit of space in between the two of them.
205000	206000	It's a good idea to have a little bit of space in between the two of them.
206000	207000	It's a good idea to have a little bit of space in between the two of them.
207000	208000	It's a good idea to have a little bit of space in between the two of them.
208000	209000	It's a good idea to have a little bit of space in between the two of them.
209000	210000	It's a good idea to have a little bit of space in between the two of them.
210000	211000	It's a good idea to have a little bit of space in between the two of them.
211000	212000	It's a good idea to have a little bit of space in between the two of them.
212000	213000	It's a good idea to have a little bit of space in between the two of them.
213000	214000	It's a good idea to have a little bit of space in between the two of them.
214000	215000	It's a good idea to have a little bit of space in between the two of them.
215000	216000	It's a good idea to have a little bit of space in between the two of them.
216000	217000	It's a good idea to have a little bit of space in between the two of them.
217000	218000	It's a good idea to have a little bit of space in between the two of them.
218000	219000	It's a good idea to have a little bit of space in between the two of them.
219000	220000	It's a good idea to have a little bit of space in between the two of them.
220000	221000	It's a good idea to have a little bit of space in between the two of them.
221000	222000	It's a good idea to have a little bit of space in between the two of them.
222000	223000	It's a good idea to have a little bit of space in between the two of them.
223000	224000	It's a good idea to have a little bit of space in between the two of them.
224000	225000	It's a good idea to have a little bit of space in between the two of them.
225000	226000	It's a good idea to have a little bit of space in between the two of them.
226000	227000	It's a good idea to have a little bit of space in between the two of them.
227000	228000	It's a good idea to have a little bit of space in between the two of them.
228000	229000	It's a good idea to have a little bit of space in between the two of them.
229000	230000	It's a good idea to have a little bit of space in between the two of them.
230000	231000	It's a good idea to have a little bit of space in between the two of them.
231000	232000	It's a good idea to have a little bit of space in between the two of them.
232000	233000	It's a good idea to have a little bit of space in between the two of them.
233000	234000	It's a good idea to have a little bit of space in between the two of them.
234000	235000	It's a good idea to have a little bit of space in between the two of them.
235000	236000	It's a good idea to have a little bit of space in between the two of them.
236000	237000	It's a good idea to have a little bit of space in between the two of them.
237000	238000	It's a good idea to have a little bit of space in between the two of them.
238000	239000	It's a good idea to have a little bit of space in between the two of them.
239000	240000	It's a good idea to have a little bit of space in between the two of them.
240000	241000	It's a good idea to have a little bit of space in between the two of them.
241000	242000	It's a good idea to have a little bit of space in between the two of them.
242000	243000	It's a good idea to have a little bit of space in between the two of them.
243000	244000	It's a good idea to have a little bit of space in between the two of them.
244000	245000	It's a good idea to have a little bit of space in between the two of them.
245000	246000	It's a good idea to have a little bit of space in between the two of them.
246000	247000	It's a good idea to have a little bit of space in between the two of them.
247000	248000	It's a good idea to have a little bit of space in between the two of them.
248000	249000	It's a good idea to have a little bit of space in between the two of them.
249000	250000	It's a good idea to have a little bit of space in between the two of them.
250000	251000	It's a good idea to have a little bit of space in between the two of them.
251000	252000	It's a good idea to have a little bit of space in between the two of them.
252000	253000	It's a good idea to have a little bit of space in between the two of them.
253000	254000	It's a good idea to have a little bit of space in between the two of them.
254000	255000	It's a good idea to have a little bit of space in between the two of them.
255000	280000	It's a good idea to have a little bit of space in between the two of them.
285000	286000	It's a good idea to have a little bit of space in between the two of them.
286000	287000	It's a good idea to have a little bit of space in between the two of them.
287000	288000	It's a good idea to have a little bit of space in between the two of them.
288000	289000	It's a good idea to have a little bit of space in between the two of them.
289000	290000	It's a good idea to have a little bit of space in between the two of them.
290000	291000	It's a good idea to have a little bit of space in between the two of them.
291000	292000	It's a good idea to have a little bit of space in between the two of them.
292000	293000	It's a good idea to have a little bit of space in between the two of them.
293000	294000	It's a good idea to have a little bit of space in between the two of them.
294000	295000	It's a good idea to have a little bit of space in between the two of them.
