start	end	text
0	10000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
10000	18000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
18000	26000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
26000	36000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
36000	44000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
44000	52000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
52000	60000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
60000	68000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
68000	76000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
76000	84000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
84000	92000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
92000	100000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
100000	108000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
108000	116000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
116000	124000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
124000	132000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
132000	140000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
140000	148000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
148000	156000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
156000	164000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
164000	172000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
172000	180000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
180000	188000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
188000	196000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
196000	204000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
204000	212000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
212000	220000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
226000	236000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
236000	246000	I'm not sure if this is the right way to do it, but I'm going to do it anyway.
